flow_id,switch_name,controller_name,firstIp,secondIp,firstPort,secondPort,first_count,second_count,first_rate,second_rate,Dur,Bytes,proto_number,N_Conn_P_FirstIP,N_Conn_P_SecondIP,Avg_Packet_Size,N_PortP_FirstIp,N_PortP_SecondIp
12120,cs2,C2,10.0.4.1,10.0.9.1,37938,8080,2,0,0.14258148193061315,0.0,14.027067,194,6,1,3,96.99995150002424,1,3
16531,s4,C2,10.0.4.2,10.0.9.2,35447,5017,132,0,26.386458469513446,0.0,5.002566,196680,17,1,3,1489.9999887121214,1,4
16531,cs2,C2,10.0.4.2,10.0.9.2,35447,5017,132,0,26.264255820218782,0.0,5.025842,196680,17,1,3,1489.9999887121214,1,4
19199,s4,C2,10.0.4.3,10.0.9.2,52083,5018,88,0,17.517109040022614,0.0,5.02366,131120,17,1,3,1489.999983068182,1,4
19199,cs2,C2,10.0.4.3,10.0.9.2,52083,5018,81,0,16.196210086839677,0.0,5.00117,120690,17,1,3,1489.9999816049385,1,4
24643,cs2,C2,10.0.3.5,10.0.9.1,48284,8080,0,1,0.0,0.0,0.0,618,6,1,3,617.9993820006181,1,3
24643,s3,C2,10.0.3.5,10.0.9.1,48284,8080,0,1,0.0,0.0,0.0,618,6,1,3,617.9993820006181,1,3
40055,cs2,C2,10.0.3.3,10.0.9.1,52018,8080,3,4,0.38473953710447334,0.5129860494726312,7.797483,1621,6,1,3,231.57139548980064,1,3
40055,s3,C2,10.0.3.3,10.0.9.1,52018,8080,3,4,0.3801606812479408,0.5068809083305877,7.8914,1621,6,1,3,231.57139548980064,1,3
34953,s4,C2,10.0.4.3,10.0.9.2,51798,5018,11,8,0.741868931048476,0.539541040762528,14.827417,1465,6,1,3,77.1052590997232,1,4
34953,cs2,C2,10.0.4.3,10.0.9.2,51798,5018,10,8,0.7204518558767762,0.5763614847014209,13.880178,1391,6,1,3,77.27777348456813,1,4
62778,s4,C2,10.0.4.4,10.0.9.2,60530,5019,1,0,0.0,0.0,0.0,74,6,1,3,73.99992600007401,1,4
62778,cs2,C2,10.0.4.4,10.0.9.2,60530,5019,1,0,0.0,0.0,0.0,74,6,1,3,73.99992600007401,1,4
16531,s4,C2,10.0.4.2,10.0.9.2,35447,5017,179,0,35.784498155399085,0.0,5.002166,266710,17,1,3,1489.9999916759778,1,5
16531,cs2,C2,10.0.4.2,10.0.9.2,35447,5017,177,0,35.279977516488906,0.0,5.01701,263730,17,1,3,1489.999991581921,1,5
34953,s4,C2,10.0.4.3,10.0.9.2,51798,5018,1,0,0.0,0.0,0.0,67,6,1,3,66.999933000067,1,5
27239,cs2,C2,10.0.4.4,10.0.9.2,44750,5019,2,5,0.30848911133695944,0.7712227783423986,6.483211,487,6,1,3,69.57141863265448,1,5
34953,cs2,C2,10.0.4.3,10.0.9.2,51798,5018,1,0,0.0,0.0,0.0,67,6,1,3,66.999933000067,1,5
41098,cs2,C2,10.0.3.2,10.0.9.1,42550,8080,0,1,0.0,0.0,0.0,66,6,1,3,65.999934000066,1,3
27239,s4,C2,10.0.4.4,10.0.9.2,44750,5019,2,6,0.2594673809284729,0.7784021427854186,7.708098,565,6,1,3,70.6249911718761,1,5
41098,s3,C2,10.0.3.2,10.0.9.1,42550,8080,0,1,0.0,0.0,0.0,66,6,1,3,65.999934000066,1,3
62778,s4,C2,10.0.4.4,10.0.9.2,60530,5019,6,0,1.1775703465805418,0.0,5.095237,444,6,1,3,73.99998766666872,1,5
24643,cs2,C2,10.0.3.5,10.0.9.1,48284,8080,2,2,0.2841007154082165,0.2841007154082165,7.039757,1399,6,1,3,349.74991256252184,1,3
24643,s3,C2,10.0.3.5,10.0.9.1,48284,8080,2,2,0.28251041580589276,0.28251041580589276,7.079385,1399,6,1,3,349.74991256252184,1,3
52854,cs2,C2,10.0.4.3,10.0.9.2,33776,5018,0,1,0.0,0.0,0.0,54,6,1,3,53.999946000054,1,5
52854,s4,C2,10.0.4.3,10.0.9.2,33776,5018,0,1,0.0,0.0,0.0,54,6,1,3,53.999946000054,1,5
40055,cs2,C2,10.0.3.3,10.0.9.1,52018,8080,1,1,0.16426875353691162,0.16426875353691162,6.087585,696,6,1,3,347.99982600008695,1,3
40055,s3,C2,10.0.3.3,10.0.9.1,52018,8080,1,1,0.1618668557703187,0.1618668557703187,6.177917,696,6,1,3,347.99982600008695,1,3
24643,s3,C2,10.0.3.5,10.0.9.1,48284,8080,1,0,0.0,0.0,0.0,66,6,1,3,65.999934000066,1,3
24643,cs2,C2,10.0.3.5,10.0.9.1,48284,8080,1,0,0.0,0.0,0.0,66,6,1,3,65.999934000066,1,3
62778,cs2,C2,10.0.4.4,10.0.9.2,60530,5019,7,0,0.9784667426143234,0.0,7.15405,518,6,1,3,73.99998942857293,1,5
24088,s4,C2,10.0.4.2,10.0.9.2,48248,5017,10,8,0.43921740593983566,0.3513739247518685,22.767768,1391,6,1,3,77.27777348456813,1,4
24088,cs2,C2,10.0.4.2,10.0.9.2,48248,5017,10,8,0.43352220884420856,0.3468177670753668,23.066869,1391,6,1,3,77.27777348456813,1,4
27239,cs2,C2,10.0.4.4,10.0.9.2,44750,5019,0,1,0.0,0.0,0.0,66,6,1,3,65.999934000066,1,4
27239,s4,C2,10.0.4.4,10.0.9.2,44750,5019,0,1,0.0,0.0,0.0,66,6,1,3,65.999934000066,1,4
34953,cs2,C2,10.0.4.3,10.0.9.2,51798,5018,5,2,0.7485840159047155,0.29943360636188615,6.679277,764,6,1,3,109.14284155102263,1,4
41098,cs2,C2,10.0.3.2,10.0.9.1,42550,8080,2,3,0.33801089713331267,0.507016345699969,5.916969,1465,6,1,2,292.9999414000117,1,2
41098,s3,C2,10.0.3.2,10.0.9.1,42550,8080,2,3,0.34119101937470264,0.511786529062054,5.861819,1465,6,1,2,292.9999414000117,1,2
34953,s4,C2,10.0.4.3,10.0.9.2,51798,5018,5,2,0.7208264938912838,0.2883305975565135,6.936482,764,6,1,3,109.14284155102263,1,4
62778,cs2,C2,10.0.4.4,10.0.9.2,60530,5019,0,1,0.0,0.0,0.0,74,6,1,3,73.99992600007401,1,4
24088,cs2,C2,10.0.4.2,10.0.9.2,48248,5017,1,0,0.0,0.0,0.0,67,6,1,3,66.999933000067,1,4
34953,cs2,C2,10.0.4.3,10.0.9.2,51798,5018,1,0,0.0,0.0,0.0,78,6,1,3,77.999922000078,1,4
24088,s4,C2,10.0.4.2,10.0.9.2,48248,5017,1,0,0.0,0.0,0.0,67,6,1,3,66.999933000067,1,4
34953,s4,C2,10.0.4.3,10.0.9.2,51798,5018,1,0,0.0,0.0,0.0,78,6,1,3,77.999922000078,1,4
41992,s3,C2,10.0.3.4,10.0.9.1,45436,8080,10,8,0.43391504273238735,0.3471320341859099,23.045986,4684,6,1,2,260.22220776543287,1,2
41992,cs2,C2,10.0.3.4,10.0.9.1,45436,8080,10,8,0.4346796463168202,0.3477437170534562,23.005448,4684,6,1,2,260.22220776543287,1,2
41992,cs2,C2,10.0.3.4,10.0.9.1,45436,8080,0,1,0.0,0.0,0.0,66,6,1,2,65.999934000066,1,2
24088,cs2,C2,10.0.4.2,10.0.9.2,48248,5017,5,3,0.9866147944072359,0.5919688766443415,5.067834,1138,6,1,3,142.24998221875222,1,5
34953,s4,C2,10.0.4.3,10.0.9.2,51798,5018,8,9,1.581331121051095,1.7789975111824818,5.059029,1782,6,1,3,104.82352324567509,1,5
34953,cs2,C2,10.0.4.3,10.0.9.2,51798,5018,8,9,1.5595314075979592,1.754472833547704,5.129746,1782,6,1,3,104.82352324567509,1,5
24088,s4,C2,10.0.4.2,10.0.9.2,48248,5017,5,4,0.7798879987247271,0.6239103989797817,6.411177,1204,6,1,3,133.7777629135819,1,5
24088,cs2,C2,10.0.4.2,10.0.9.2,48248,5017,0,1,0.0,0.0,0.0,66,6,1,3,65.999934000066,1,5
24088,s4,C2,10.0.4.2,10.0.9.2,48248,5017,0,1,0.0,0.0,0.0,70,6,1,3,69.99993000007001,1,5
31056,s4,C2,10.0.4.3,10.0.9.2,49986,5018,1,0,0.0,0.0,0.0,74,6,1,3,73.99992600007401,1,5
62778,cs2,C2,10.0.4.4,10.0.9.2,60530,5019,8,7,0.935009259513573,0.8181331020743765,8.556065,1205,6,1,3,80.33332797777814,1,5
62778,s4,C2,10.0.4.4,10.0.9.2,60530,5019,9,7,0.8829471126452153,0.6867366431685008,10.193136,1279,6,1,3,79.93749500390656,1,5
41992,cs2,C2,10.0.3.4,10.0.9.1,45436,8080,5,5,0.8925888880181188,0.8925888880181188,5.601683,2433,6,1,2,243.29997567000245,1,2
31056,cs2,C2,10.0.4.3,10.0.9.2,49986,5018,1,0,0.0,0.0,0.0,74,6,1,3,73.99992600007401,1,5
34953,cs2,C2,10.0.4.3,10.0.9.2,51798,5018,0,1,0.0,0.0,0.0,66,6,1,3,65.999934000066,1,5
41992,s3,C2,10.0.3.4,10.0.9.1,45436,8080,5,5,0.878326794483124,0.878326794483124,5.692642,2433,6,1,2,243.29997567000245,1,2
40055,s3,C2,10.0.3.3,10.0.9.1,52018,8080,2,0,0.16773284652788395,0.0,11.923723,175,6,1,2,87.49995625002187,1,2
40055,cs2,C2,10.0.3.3,10.0.9.1,52018,8080,2,0,0.16703877337415315,0.0,11.973268,175,6,1,2,87.49995625002187,1,2
34953,s4,C2,10.0.4.3,10.0.9.2,51798,5018,0,1,0.0,0.0,0.0,66,6,1,3,65.999934000066,1,5
62778,s4,C2,10.0.4.4,10.0.9.2,60530,5019,0,1,0.0,0.0,0.0,66,6,1,3,65.999934000066,1,5
26788,s4,C2,10.0.4.4,10.0.9.2,43243,5019,1,0,0.0,0.0,0.0,46,17,1,3,45.999954000046,1,5
41992,s3,C2,10.0.3.4,10.0.9.1,45436,8080,1,0,0.0,0.0,0.0,78,6,1,2,77.999922000078,1,2
41992,cs2,C2,10.0.3.4,10.0.9.1,45436,8080,1,0,0.0,0.0,0.0,78,6,1,2,77.999922000078,1,2
62778,cs2,C2,10.0.4.4,10.0.9.2,60530,5019,0,1,0.0,0.0,0.0,66,6,1,3,65.999934000066,1,5
26788,cs2,C2,10.0.4.4,10.0.9.2,43243,5019,1,0,0.0,0.0,0.0,46,17,1,3,45.999954000046,1,5
24088,cs2,C2,10.0.4.2,10.0.9.2,48248,5017,7,6,1.2950441804322155,1.110037868941899,5.405221,1211,6,1,3,93.15383898816624,1,5
24088,s4,C2,10.0.4.2,10.0.9.2,48248,5017,7,6,1.3291650716685806,1.1392843471444978,5.266464,1211,6,1,3,93.15383898816624,1,5
31056,cs2,C2,10.0.4.3,10.0.9.2,49986,5018,6,2,1.0781988903177022,0.3593996301059007,5.564836,613,6,1,3,76.6249904218762,1,5
31056,s4,C2,10.0.4.3,10.0.9.2,49986,5018,6,2,1.041600119992334,0.34720003999744464,5.760368,613,6,1,3,76.6249904218762,1,5
24643,cs2,C2,10.0.3.5,10.0.9.1,48284,8080,1,1,0.05926692971700752,0.05926692971700752,16.872816,684,6,1,3,341.99982900008547,1,3
24643,s3,C2,10.0.3.5,10.0.9.1,48284,8080,1,1,0.05911248864227421,0.05911248864227421,16.916899,684,6,1,3,341.99982900008547,1,3
24088,s4,C2,10.0.4.2,10.0.9.2,48248,5017,0,1,0.0,0.0,0.0,66,6,1,3,65.999934000066,1,5
41979,s4,C2,10.0.4.2,10.0.9.2,57676,5017,1,0,0.0,0.0,0.0,74,6,1,3,73.99992600007401,1,5
31056,s4,C2,10.0.4.3,10.0.9.2,49986,5018,1,0,0.0,0.0,0.0,66,6,1,3,65.999934000066,1,5
62778,s4,C2,10.0.4.4,10.0.9.2,60530,5019,3,4,0.5972919975415462,0.7963893300553949,5.022669,465,6,1,3,66.42856193877687,1,5
41979,cs2,C2,10.0.4.2,10.0.9.2,57676,5017,1,0,0.0,0.0,0.0,74,6,1,3,73.99992600007401,1,5
31056,cs2,C2,10.0.4.3,10.0.9.2,49986,5018,1,0,0.0,0.0,0.0,66,6,1,3,65.999934000066,1,5
62778,cs2,C2,10.0.4.4,10.0.9.2,60530,5019,3,4,0.5830903790087464,0.7774538386783285,5.145,465,6,1,3,66.42856193877687,1,5
26788,s4,C2,10.0.4.4,10.0.9.2,43243,5019,3,1,0.5919569623610085,0.1973189874536695,5.067936,3072,17,1,3,767.999808000048,1,5
41992,cs2,C2,10.0.3.4,10.0.9.1,45436,8080,5,5,0.9417831118698953,0.9417831118698953,5.309078,1862,6,1,3,186.19998138000187,1,3
26788,cs2,C2,10.0.4.4,10.0.9.2,43243,5019,2,1,0.3830335297976147,0.19151676489880734,5.221475,1582,17,1,3,527.3331575556141,1,5
41992,s3,C2,10.0.3.4,10.0.9.1,45436,8080,5,5,0.9121945265774261,0.9121945265774261,5.481287,1862,6,1,3,186.19998138000187,1,3
41098,s3,C2,10.0.3.2,10.0.9.1,42550,8080,4,1,0.2788994960565006,0.06972487401412515,14.342084,944,6,1,3,188.79996224000755,1,3
26788,s4,C2,10.0.4.4,10.0.9.2,43243,5019,1,0,0.0,0.0,0.0,1490,17,1,3,1489.99851000149,1,5
41098,cs2,C2,10.0.3.2,10.0.9.1,42550,8080,4,1,0.27636266658191544,0.06909066664547886,14.473735,944,6,1,3,188.79996224000755,1,3
26788,cs2,C2,10.0.4.4,10.0.9.2,43243,5019,1,0,0.0,0.0,0.0,1490,17,1,3,1489.99851000149,1,5
41992,cs2,C2,10.0.3.4,10.0.9.1,45436,8080,0,1,0.0,0.0,0.0,618,6,1,3,617.9993820006181,1,3
41992,s3,C2,10.0.3.4,10.0.9.1,45436,8080,0,1,0.0,0.0,0.0,618,6,1,3,617.9993820006181,1,3
40055,s3,C2,10.0.3.3,10.0.9.1,52018,8080,4,2,0.6496179840242697,0.32480899201213487,6.157465,1053,6,1,1,175.49997075000488,1,1
40055,cs2,C2,10.0.3.3,10.0.9.1,52018,8080,4,2,0.6503352315534849,0.32516761577674247,6.150674,1053,6,1,1,175.49997075000488,1,1
41979,s4,C2,10.0.4.2,10.0.9.2,57676,5017,6,0,1.1604883876696561,0.0,5.170237,444,6,1,2,73.99998766666872,1,3
41979,cs2,C2,10.0.4.2,10.0.9.2,57676,5017,6,0,1.1482647041036684,0.0,5.225276,444,6,1,2,73.99998766666872,1,3
26788,s4,C2,10.0.4.4,10.0.9.2,43243,5019,68,0,13.475652072931814,0.0,5.046138,101320,17,1,2,1489.9999780882356,1,3
26788,cs2,C2,10.0.4.4,10.0.9.2,43243,5019,65,0,12.967050724110035,0.0,5.012705,96850,17,1,2,1489.9999770769234,1,3
24088,cs2,C2,10.0.4.2,10.0.9.2,48248,5017,1,5,0.12341531648253513,0.6170765824126756,8.102722,408,6,1,2,67.99998866666856,1,3
24088,s4,C2,10.0.4.2,10.0.9.2,48248,5017,1,4,0.11851533001719539,0.47406132006878154,8.437727,342,6,1,2,68.39998632000274,1,3
24643,s3,C2,10.0.3.5,10.0.9.1,48284,8080,2,0,0.22932818537422806,0.0,8.721126,175,6,1,3,87.49995625002187,1,3
40055,cs2,C2,10.0.3.3,10.0.9.1,52018,8080,0,1,0.0,0.0,0.0,618,6,1,3,617.9993820006181,1,3
24088,cs2,C2,10.0.4.2,10.0.9.2,48248,5017,1,0,0.0,0.0,0.0,66,6,1,3,65.999934000066,1,4
24088,s4,C2,10.0.4.2,10.0.9.2,48248,5017,1,0,0.0,0.0,0.0,66,6,1,3,65.999934000066,1,4
24643,cs2,C2,10.0.3.5,10.0.9.1,48284,8080,2,0,0.22296611149219736,0.0,8.969973,175,6,1,3,87.49995625002187,1,3
40055,s3,C2,10.0.3.3,10.0.9.1,52018,8080,0,1,0.0,0.0,0.0,618,6,1,3,617.9993820006181,1,3
26788,s4,C2,10.0.4.4,10.0.9.2,43243,5019,82,0,16.294638865098275,0.0,5.03233,122180,17,1,3,1489.9999818292686,1,4
26788,cs2,C2,10.0.4.4,10.0.9.2,43243,5019,82,0,16.328741372649755,0.0,5.02182,122180,17,1,3,1489.9999818292686,1,4
41992,cs2,C2,10.0.3.4,10.0.9.1,45436,8080,3,3,0.28475920334626237,0.28475920334626237,10.535217,1574,6,1,3,262.3332896111184,1,3
41979,cs2,C2,10.0.4.2,10.0.9.2,57676,5017,5,4,0.9934217597910159,0.7947374078328128,5.033109,671,6,1,3,74.55554727160586,1,4
31056,s4,C2,10.0.4.3,10.0.9.2,49986,5018,7,5,0.5681561312528322,0.4058258080377372,12.320557,1103,6,1,3,91.91665900694508,1,4
41992,s3,C2,10.0.3.4,10.0.9.1,45436,8080,3,3,0.26243325666199946,0.26243325666199946,11.431478,1574,6,1,3,262.3332896111184,1,3
41979,s4,C2,10.0.4.2,10.0.9.2,57676,5017,5,4,0.7657177738869105,0.6125742191095284,6.529821,671,6,1,3,74.55554727160586,1,4
31056,cs2,C2,10.0.4.3,10.0.9.2,49986,5018,7,5,0.5283713127890993,0.3774080805636424,13.248259,1103,6,1,3,91.91665900694508,1,4
41992,s3,C2,10.0.3.4,10.0.9.1,45436,8080,1,0,0.0,0.0,0.0,66,6,1,3,65.999934000066,1,3
41992,cs2,C2,10.0.3.4,10.0.9.1,45436,8080,1,0,0.0,0.0,0.0,66,6,1,3,65.999934000066,1,3
41979,cs2,C2,10.0.4.2,10.0.9.2,57676,5017,0,1,0.0,0.0,0.0,74,6,1,3,73.99992600007401,1,4
41979,s4,C2,10.0.4.2,10.0.9.2,57676,5017,1,0,0.0,0.0,0.0,66,6,1,3,65.999934000066,1,3
12120,cs2,C2,10.0.4.1,10.0.9.1,37938,8080,1,1,0.08152968605934498,0.08152968605934498,12.265471,163,6,1,2,81.49995925002037,1,2
26788,s4,C2,10.0.4.4,10.0.9.2,43243,5019,72,0,14.358990722496548,0.0,5.01428,107280,17,1,3,1489.9999793055558,1,3
26788,cs2,C2,10.0.4.4,10.0.9.2,43243,5019,60,0,11.905213074543102,0.0,5.039809,89400,17,1,3,1489.9999751666671,1,3
12120,s4,C2,10.0.4.1,10.0.9.1,37938,8080,1,1,0.07416163424357099,0.07416163424357099,13.484061,163,6,1,2,81.49995925002037,1,2
31056,cs2,C2,10.0.4.3,10.0.9.2,49986,5018,0,1,0.0,0.0,0.0,67,6,1,3,66.999933000067,1,3
12120,cs2,C2,10.0.4.1,10.0.9.1,37938,8080,0,1,0.0,0.0,0.0,618,6,1,2,617.9993820006181,1,2
31056,s4,C2,10.0.4.3,10.0.9.2,49986,5018,0,1,0.0,0.0,0.0,67,6,1,3,66.999933000067,1,3
12120,s4,C2,10.0.4.1,10.0.9.1,37938,8080,0,1,0.0,0.0,0.0,618,6,1,2,617.9993820006181,1,2
40055,cs2,C2,10.0.3.3,10.0.9.1,52018,8080,3,4,0.29318193678723803,0.39090924904965074,10.232554,1621,6,1,2,231.57139548980064,1,2
40055,s3,C2,10.0.3.3,10.0.9.1,52018,8080,3,4,0.3037357061976663,0.40498094159688847,9.877008,1621,6,1,2,231.57139548980064,1,2
41979,cs2,C2,10.0.4.2,10.0.9.2,57676,5017,2,2,0.2837300399463523,0.2837300399463523,7.048954,280,6,1,2,69.99998250000438,1,3
41979,s4,C2,10.0.4.2,10.0.9.2,57676,5017,2,2,0.2860158690184607,0.2860158690184607,6.992619,280,6,1,2,69.99998250000438,1,3
41098,s3,C2,10.0.3.2,10.0.9.1,42550,8080,1,1,0.08210428689471078,0.08210428689471078,12.179632,175,6,1,3,87.49995625002187,1,3
41098,cs2,C2,10.0.3.2,10.0.9.1,42550,8080,1,1,0.08369491629545879,0.08369491629545879,11.948157,175,6,1,3,87.49995625002187,1,3
41979,cs2,C2,10.0.4.2,10.0.9.2,57676,5017,1,0,0.0,0.0,0.0,66,6,1,2,65.999934000066,1,3
12120,cs2,C2,10.0.4.1,10.0.9.1,37938,8080,5,4,0.8972123075277728,0.7177698460222183,5.572817,2888,6,1,3,320.8888532345719,1,3
12120,s4,C2,10.0.4.1,10.0.9.1,37938,8080,5,4,0.974415360527837,0.7795322884222696,5.131282,2888,6,1,3,320.8888532345719,1,3
41992,cs2,C2,10.0.3.4,10.0.9.1,45436,8080,3,2,0.3150990419308597,0.21006602795390647,9.520816,1477,6,1,3,295.39994092001183,1,3
41992,s3,C2,10.0.3.4,10.0.9.1,45436,8080,3,2,0.30927662876928314,0.2061844191795221,9.700054,1477,6,1,3,295.39994092001183,1,3
41098,s3,C2,10.0.3.2,10.0.9.1,42550,8080,0,1,0.0,0.0,0.0,618,6,1,3,617.9993820006181,1,3
41098,cs2,C2,10.0.3.2,10.0.9.1,42550,8080,0,1,0.0,0.0,0.0,618,6,1,3,617.9993820006181,1,3
12120,cs2,C2,10.0.4.1,10.0.9.1,37938,8080,1,0,0.0,0.0,0.0,78,6,1,3,77.999922000078,1,3
12120,s4,C2,10.0.4.1,10.0.9.1,37938,8080,1,0,0.0,0.0,0.0,78,6,1,3,77.999922000078,1,3
31056,cs2,C2,10.0.4.3,10.0.9.2,49986,5018,1,3,0.12491853749873363,0.37475561249620093,8.005217,265,6,1,2,66.24998343750414,1,3
31056,s4,C2,10.0.4.3,10.0.9.2,49986,5018,1,3,0.13558209801094281,0.40674629403282847,7.375605,265,6,1,2,66.24998343750414,1,3
40830,s4,C2,10.0.4.3,10.0.9.2,36428,5018,1,0,0.0,0.0,0.0,74,6,1,2,73.99992600007401,1,3
40830,cs2,C2,10.0.4.3,10.0.9.2,36428,5018,1,0,0.0,0.0,0.0,74,6,1,2,73.99992600007401,1,3
41979,s4,C2,10.0.4.2,10.0.9.2,57676,5017,3,2,0.5622014007810101,0.37480093385400676,5.336166,383,6,1,3,76.59998468000306,1,3
41979,cs2,C2,10.0.4.2,10.0.9.2,57676,5017,3,2,0.5473109245997104,0.3648739497331403,5.481345,383,6,1,3,76.59998468000306,1,3
41992,s3,C2,10.0.3.4,10.0.9.1,45436,8080,4,2,0.7881323037698339,0.39406615188491695,5.07529,1543,6,1,4,257.16662380556266,1,4
41992,cs2,C2,10.0.3.4,10.0.9.1,45436,8080,4,2,0.7793723519606572,0.3896861759803286,5.132335,1543,6,1,4,257.16662380556266,1,4
40055,s3,C2,10.0.3.3,10.0.9.1,52018,8080,2,1,0.2771720413790141,0.13858602068950704,7.215735,793,6,1,4,264.3332452222516,1,4
40055,cs2,C2,10.0.3.3,10.0.9.1,52018,8080,2,1,0.27274636497282084,0.13637318248641042,7.33282,793,6,1,4,264.3332452222516,1,4
