flow_id,firstIp,secondIp,firstPort,secondPort,fwd_count,bwd_count,N_IN_Conn_P_DstIP,TnP_PDstIP,Srate,Drate,Dur,Bytes,proto_number
39172,10.0.1.1,10.0.5.5,2249,80,2,0,35,40,0.017959967358477723,0.0,111.358777,108,6
56580,10.0.1.1,10.0.5.5,2250,80,2,0,35,40,0.017946432930649178,0.0,111.442759,108,6
42518,10.0.1.1,10.0.5.5,80,2178,0,2,35,40,0.0,0.017484497938149324,114.387042,108,6
8453,10.0.1.1,10.0.5.5,2251,80,2,0,35,40,0.017921146150486286,0.0,111.600005,108,6
13847,10.0.1.1,10.0.5.5,80,2179,0,2,35,40,0.0,0.017462629013466586,114.530292,108,6
1557,10.0.1.1,10.0.5.5,80,2180,0,2,35,40,0.0,0.0174459693966294,114.63966,108,6
43269,10.0.1.1,10.0.5.5,2253,80,2,0,35,40,0.01790894832781284,0.0,111.676016,108,6
60677,10.0.1.1,10.0.5.5,2254,80,2,0,35,40,0.017904657181274652,0.0,111.702781,108,6
38420,10.0.1.1,10.0.5.5,80,2181,0,2,35,40,0.0,0.01741881183253617,114.818394,108,6
26132,10.0.1.1,10.0.5.5,80,2182,0,2,35,40,0.0,0.017411977967788504,114.863458,108,6
4356,10.0.1.1,10.0.5.5,2255,80,2,0,35,40,0.01788235106458151,0.0,111.842117,108,6
50435,10.0.1.1,10.0.5.5,2256,80,2,0,35,40,0.01786085839410468,0.0,111.976701,108,6
62997,10.0.1.1,10.0.5.5,80,2183,0,2,35,40,0.0,0.017353971578741294,115.247394,108,6
14594,10.0.1.1,10.0.5.5,2257,80,2,0,35,40,0.017839175939960896,0.0,112.112802,108,6
32002,10.0.1.1,10.0.5.5,2258,80,2,0,35,40,0.01781870790419351,0.0,112.241584,108,6
1552,10.0.1.1,10.0.5.5,80,2184,0,2,35,40,0.0,0.017315197130359304,115.505471,108,6
33027,10.0.1.1,10.0.5.5,2259,80,2,0,35,40,0.01780965642955445,0.0,112.298629,108,6
38417,10.0.1.1,10.0.5.5,80,2185,0,2,35,40,0.0,0.01729470275533843,115.642346,108,6
26129,10.0.1.1,10.0.5.5,80,2186,0,2,35,40,0.0,0.017275734938917105,115.769315,108,6
2307,10.0.1.1,10.0.5.5,2261,80,2,0,35,40,0.0177595771316816,0.0,112.615294,108,6
19715,10.0.1.1,10.0.5.5,2262,80,2,0,35,40,0.017722268011147624,0.0,112.852373,108,6
45314,10.0.1.1,10.0.5.5,2263,80,2,0,35,40,0.017717074670374047,0.0,112.885453,108,6
62992,10.0.1.1,10.0.5.5,80,2187,0,2,35,40,0.0,0.017175011364919706,116.448249,108,6
50706,10.0.1.1,10.0.5.5,80,2188,0,2,35,40,0.0,0.017158443235378552,116.560691,108,6
22784,10.0.1.1,10.0.5.5,2265,80,2,0,35,40,0.017649234091631206,0.0,113.319365,108,6
7424,10.0.1.1,10.0.5.5,2266,80,2,0,35,40,0.01763167529055414,0.0,113.432216,108,6
22035,10.0.1.1,10.0.5.5,80,2189,0,2,35,40,0.0,0.017113219003339817,116.86872,108,6
57601,10.0.1.1,10.0.5.5,2267,80,2,0,35,40,0.017616467620254282,0.0,113.530138,108,6
42515,10.0.1.1,10.0.5.5,80,2190,0,2,35,40,0.0,0.017112859376036398,116.871176,108,6
38144,10.0.1.1,10.0.5.5,2268,80,2,0,35,40,0.01760267109972336,0.0,113.61912,108,6
48657,10.0.3.3,10.0.5.5,60531,5001,2,0,35,40,0.31737759777531,0.0,6.301642,110,17
13842,10.0.1.1,10.0.5.5,80,2191,0,2,35,40,0.0,0.01707862137371874,117.105471,108,6
26881,10.0.1.1,10.0.5.5,2269,80,2,0,35,40,0.017559178800403086,0.0,113.900543,108,6
11521,10.0.1.1,10.0.5.5,2270,80,2,0,35,40,0.017532516572282556,0.0,114.073755,108,6
1562,10.0.1.1,10.0.5.5,80,2192,0,2,50,48,0.0,0.017031841700817424,117.427113,108,6
53504,10.0.1.1,10.0.5.5,2271,80,2,0,50,48,0.017515108598358604,0.0,114.187131,108,6
38427,10.0.1.1,10.0.5.5,80,2193,0,2,50,48,0.0,0.017030117038202088,117.439005,108,6
50444,10.0.1.1,10.0.5.5,2272,80,2,0,50,48,0.017028682840918317,0.0,117.448896,108,6
14605,10.0.1.1,10.0.5.5,2273,80,2,0,50,48,0.017016228930558513,0.0,117.534855,108,6
26139,10.0.1.1,10.0.5.5,80,2194,0,2,50,48,0.0,0.016554582623421098,120.812469,108,6
63002,10.0.1.1,10.0.5.5,80,2195,0,2,50,48,0.0,0.016561974149557325,120.758551,108,6
32013,10.0.1.1,10.0.5.5,2274,80,2,0,50,48,0.016998870204089626,0.0,117.654878,108,6
33036,10.0.1.1,10.0.5.5,2275,80,2,0,50,48,0.016994155803287107,0.0,117.687517,108,6
50712,10.0.1.1,10.0.5.5,80,2196,0,2,50,48,0.0,0.01652398590398249,121.036172,108,6
22041,10.0.1.1,10.0.5.5,80,2197,0,2,50,48,0.0,0.01651390369956691,121.110068,108,6
2316,10.0.1.1,10.0.5.5,2277,80,2,0,50,48,0.016942535620728123,0.0,118.046085,108,6
42521,10.0.1.1,10.0.5.5,80,2198,0,2,50,48,0.0,0.016482535863196007,121.340552,108,6
13848,10.0.1.1,10.0.5.5,80,2199,0,2,50,48,0.0,0.016461724371389506,121.493955,108,6
19724,10.0.1.1,10.0.5.5,2278,80,2,0,50,48,0.016919990651705165,0.0,118.203375,108,6
50717,10.0.1.1,10.0.5.5,80,2200,0,2,50,48,0.0,0.01644767830288645,121.597709,108,6
45325,10.0.1.1,10.0.5.5,2279,80,2,0,50,48,0.016917254628670827,0.0,118.222492,108,6
22044,10.0.1.1,10.0.5.5,80,2201,0,2,50,48,0.0,0.016437999842589715,121.669304,108,6
42524,10.0.1.1,10.0.5.5,80,2202,0,2,50,48,0.0,0.016426746639954148,121.752654,108,6
13853,10.0.1.1,10.0.5.5,80,2203,0,2,50,48,0.0,0.016401085797802854,121.943146,108,6
22799,10.0.1.1,10.0.5.5,2281,80,2,0,50,48,0.016852789718962372,0.0,118.674714,108,6
7439,10.0.1.1,10.0.5.5,2282,80,2,0,50,48,0.016840331603980033,0.0,118.762507,108,6
57614,10.0.1.1,10.0.5.5,2283,80,2,0,50,48,0.01683573405429334,0.0,118.794939,108,6
1567,10.0.1.1,10.0.5.5,80,2204,0,2,50,48,0.0,0.016362547584845025,122.230355,108,6
38430,10.0.1.1,10.0.5.5,80,2205,0,2,50,48,0.0,0.016352965147031676,122.301979,108,6
38159,10.0.1.1,10.0.5.5,2284,80,2,0,50,48,0.01681963776807612,0.0,118.908625,108,6
11915,10.0.2.2,10.0.5.5,33479,5000,2,0,50,48,0.2896396896742437,0.0,6.905131,2132,17
26142,10.0.1.1,10.0.5.5,80,2206,0,2,50,48,0.0,0.016333877657083943,122.444899,108,6
26894,10.0.1.1,10.0.5.5,2285,80,2,0,50,48,0.01680101119238003,0.0,119.040454,108,6
11534,10.0.1.1,10.0.5.5,2286,80,2,0,50,48,0.01678636858239084,0.0,119.144292,108,6
63007,10.0.1.1,10.0.5.5,80,2207,0,2,50,48,0.0,0.016288116983080442,122.788902,108,6
53519,10.0.1.1,10.0.5.5,2287,80,2,0,50,48,0.016765670043985152,0.0,119.291385,108,6
1550,10.0.1.1,10.0.5.5,80,2208,0,2,50,48,0.0,0.016284913154064506,122.813059,108,6
38415,10.0.1.1,10.0.5.5,80,2209,0,2,50,48,0.0,0.016272770956241234,122.904698,108,6
63753,10.0.1.1,10.0.5.5,2289,80,2,0,50,48,0.016747646141362846,0.0,119.419767,108,6
26127,10.0.1.1,10.0.5.5,80,2210,0,2,50,48,0.0,0.016239278361546455,123.158182,108,6
48393,10.0.1.1,10.0.5.5,2290,80,2,0,50,48,0.016736346072557397,0.0,119.500397,108,6
62990,10.0.1.1,10.0.5.5,80,2211,0,2,50,48,0.0,0.016236260582013277,123.181073,108,6
16648,10.0.1.1,10.0.5.5,2291,80,2,0,50,48,0.01672030261072477,0.0,119.61506,108,6
50700,10.0.1.1,10.0.5.5,80,2212,0,2,50,48,0.0,0.016218705349143922,123.314405,108,6
13577,10.0.1.1,10.0.5.5,2292,80,2,0,50,48,0.016715925154913165,0.0,119.646384,108,6
51464,10.0.1.1,10.0.5.5,2293,80,2,0,50,48,0.016701480485201054,0.0,119.749863,108,6
22029,10.0.1.1,10.0.5.5,80,2213,0,2,50,48,0.0,0.016188398640773486,123.545265,108,6
36104,10.0.1.1,10.0.5.5,2294,80,2,0,50,48,0.016674955370107263,0.0,119.940351,108,6
42509,10.0.1.1,10.0.5.5,80,2214,0,2,50,48,0.0,0.016181384255933833,123.59882,108,6
13836,10.0.1.1,10.0.5.5,80,2215,0,2,50,48,0.0,0.016167450422897255,123.705343,108,6
28937,10.0.1.1,10.0.5.5,2295,80,2,0,50,48,0.016627476535845506,0.0,120.282834,108,6
50697,10.0.1.1,10.0.5.5,80,2216,0,2,50,48,0.0,0.016144305812931668,123.882688,108,6
25866,10.0.1.1,10.0.5.5,2296,80,2,0,50,48,0.01659505334152144,0.0,120.517841,108,6
22024,10.0.1.1,10.0.5.5,80,2217,0,2,50,48,0.0,0.016116539470505117,124.096119,108,6
39179,10.0.1.1,10.0.5.5,2297,80,2,0,20,22,0.01658290833135762,0.0,120.606106,108,6
42504,10.0.1.1,10.0.5.5,80,2218,0,2,20,22,0.0,0.016105905476663372,124.178054,108,6
13833,10.0.1.1,10.0.5.5,80,2219,0,2,20,22,0.0,0.01608872571846276,124.310653,108,6
56587,10.0.1.1,10.0.5.5,2298,80,2,0,20,22,0.016556950516349613,0.0,120.795191,108,6
8458,10.0.1.1,10.0.5.5,2299,80,2,0,20,22,0.016540364170190357,0.0,120.916322,108,6
1547,10.0.1.1,10.0.5.5,80,2220,0,2,20,22,0.0,0.016054995294642115,124.571821,108,6
43274,10.0.1.1,10.0.5.5,2301,80,2,0,20,22,0.016494503907589213,0.0,121.25251,108,6
38410,10.0.1.1,10.0.5.5,80,2221,0,2,20,22,0.0,0.016014156129678887,124.889503,108,6
60682,10.0.1.1,10.0.5.5,2302,80,2,0,20,22,0.016474022196768027,0.0,121.40326,108,6
4363,10.0.1.1,10.0.5.5,2303,80,2,0,20,22,0.016456895014423153,0.0,121.529608,108,6
26122,10.0.1.1,10.0.5.5,80,2222,0,2,20,22,0.0,0.015974988918349874,125.195705,108,6
50438,10.0.1.1,10.0.5.5,2304,80,2,0,20,22,0.016396604345223127,0.0,121.976475,108,6
62987,10.0.1.1,10.0.5.5,80,2223,0,2,20,22,0.0,0.015929675579811318,125.551835,108,6
14599,10.0.1.1,10.0.5.5,2305,80,2,0,20,22,0.016379562554790148,0.0,122.103383,108,6
50691,10.0.1.1,10.0.5.5,80,2224,0,2,20,22,0.0,0.015915544608171985,125.663309,108,6
32007,10.0.1.1,10.0.5.5,2306,80,2,0,20,22,0.016359636105415867,0.0,122.252108,108,6
22018,10.0.1.1,10.0.5.5,80,2225,0,2,20,22,0.0,0.01589491982944179,125.826366,108,6
33030,10.0.1.1,10.0.5.5,2307,80,2,0,20,22,0.016330531792499756,0.0,122.469986,108,6
42498,10.0.1.1,10.0.5.5,80,2226,0,2,20,22,0.0,0.015853240968018236,126.157169,108,6
2310,10.0.1.1,10.0.5.5,2309,80,2,0,20,22,0.016299512540258167,0.0,122.703056,108,6
19718,10.0.1.1,10.0.5.5,2310,80,2,0,15,16,0.01627495455056192,0.0,122.888208,108,6
13827,10.0.1.1,10.0.5.5,80,2227,0,2,15,16,0.0,0.015821105194536347,126.413419,108,6
45319,10.0.1.1,10.0.5.5,2311,80,2,0,15,16,0.016274500436510582,0.0,122.891637,108,6
1537,10.0.1.1,10.0.5.5,80,2228,0,2,15,16,0.0,0.0158172789204492,126.443999,108,6
38400,10.0.1.1,10.0.5.5,80,2229,0,2,15,16,0.0,0.015787862034325858,126.679597,108,6
22789,10.0.1.1,10.0.5.5,2313,80,2,0,15,16,0.01623877692455184,0.0,123.161985,108,6
7429,10.0.1.1,10.0.5.5,2314,80,2,0,15,16,0.015840622805133205,0.0,126.257662,108,6
57604,10.0.1.1,10.0.5.5,2315,80,2,0,15,16,0.015827152428036728,0.0,126.365119,108,6
26112,10.0.1.1,10.0.5.5,80,2230,0,2,15,16,0.0,0.015378153129789789,130.054629,108,6
62977,10.0.1.1,10.0.5.5,80,2231,0,2,15,16,0.0,0.015355674191105695,130.245014,108,6
38149,10.0.1.1,10.0.5.5,2316,80,2,0,15,16,0.0157972435168626,0.0,126.604366,108,6
26884,10.0.1.1,10.0.5.5,2317,80,2,0,15,16,0.01578928766147142,0.0,126.668159,108,6
11524,10.0.1.1,10.0.5.5,2318,80,2,0,15,16,0.015774443503858197,0.0,126.787357,108,6
1540,10.0.1.1,10.0.5.5,80,2232,0,2,15,16,0.0,0.015328289580084727,130.477702,108,6
38405,10.0.1.1,10.0.5.5,80,2233,0,2,15,16,0.0,0.015318284619886189,130.562922,108,6
53509,10.0.1.1,10.0.5.5,2319,80,2,0,23,26,0.015742834749124506,0.0,127.041923,108,6
26117,10.0.1.1,10.0.5.5,80,2234,0,2,23,26,0.0,0.015271300922114747,130.964612,108,6
62980,10.0.1.1,10.0.5.5,80,2235,0,2,23,26,0.0,0.015256628350890521,131.090563,108,6
63747,10.0.1.1,10.0.5.5,2321,80,2,0,23,26,0.015697112288586387,0.0,127.41197,108,6
50694,10.0.1.1,10.0.5.5,80,2236,0,2,23,26,0.0,0.015243148414381026,131.20649,108,6
48387,10.0.1.1,10.0.5.5,2322,80,2,0,23,26,0.015677724432230034,0.0,127.569534,108,6
16642,10.0.1.1,10.0.5.5,2323,80,2,0,23,26,0.015657945050352114,0.0,127.730682,108,6
22023,10.0.1.1,10.0.5.5,80,2237,0,2,23,26,0.0,0.015213027992952748,131.466267,108,6
11915,10.0.2.2,10.0.5.5,33479,5000,2,0,23,26,0.300404494652049,0.0,6.65769,2132,17
42503,10.0.1.1,10.0.5.5,80,2238,0,2,23,26,0.0,0.015206521517478856,131.522518,108,6
13571,10.0.1.1,10.0.5.5,2324,80,2,0,23,26,0.01564173567956866,0.0,127.863048,108,6
13830,10.0.1.1,10.0.5.5,80,2239,0,2,23,26,0.0,0.01522159178532703,131.392303,108,6
51458,10.0.1.1,10.0.5.5,2325,80,2,0,23,26,0.015606164213256703,0.0,128.154489,108,6
36098,10.0.1.1,10.0.5.5,2326,80,2,0,23,26,0.015576836421783842,0.0,128.395776,108,6
1574,10.0.1.1,10.0.5.5,80,2240,0,2,23,26,0.0,0.015153524371087445,131.982498,108,6
38439,10.0.1.1,10.0.5.5,80,2241,0,2,23,26,0.0,0.015157284909809571,131.949753,108,6
28931,10.0.1.1,10.0.5.5,2327,80,2,0,23,26,0.015560277148764382,0.0,128.532415,108,6
25856,10.0.1.1,10.0.5.5,2328,80,2,0,23,26,0.015549559973498262,0.0,128.621003,108,6
26151,10.0.1.1,10.0.5.5,80,2242,0,2,23,26,0.0,0.01513484354805744,132.145403,108,6
39169,10.0.1.1,10.0.5.5,2329,80,2,0,23,26,0.015532992503234162,0.0,128.75819,108,6
56577,10.0.1.1,10.0.5.5,2330,80,2,0,23,26,0.015497395895080769,0.0,129.05394,108,6
63014,10.0.1.1,10.0.5.5,80,2243,0,2,23,26,0.0,0.015093808776234738,132.50466,108,6
8448,10.0.1.1,10.0.5.5,2331,80,2,0,23,26,0.01546826538407935,0.0,129.29698,108,6
49617,10.0.5.5,10.0.7.7,0,0,2,0,1,2,0.1383059007036935,0.0,14.460699,152,1
50724,10.0.1.1,10.0.5.5,80,2244,0,2,27,26,0.0,0.015064596764959193,132.761602,108,6
22053,10.0.1.1,10.0.5.5,80,2245,0,2,27,26,0.0,0.015057023998931312,132.828373,108,6
43264,10.0.1.1,10.0.5.5,2333,80,2,0,27,26,0.015432573888655985,0.0,129.59601,108,6
60672,10.0.1.1,10.0.5.5,2334,80,2,0,27,26,0.015417241113070539,0.0,129.724896,108,6
4353,10.0.1.1,10.0.5.5,2335,80,2,0,27,26,0.015396747666467,0.0,129.897563,108,6
42533,10.0.1.1,10.0.5.5,80,2246,0,2,27,26,0.0,0.01499957221220051,133.337136,108,6
63756,10.0.1.1,10.0.5.5,2337,80,2,0,27,26,0.015368884031365247,0.0,130.133066,108,6
13860,10.0.1.1,10.0.5.5,80,2247,0,2,27,26,0.0,0.014984919738709454,133.467515,108,6
48396,10.0.1.1,10.0.5.5,2338,80,2,0,27,26,0.015353524615373289,0.0,130.263249,108,6
16653,10.0.1.1,10.0.5.5,2339,80,2,0,27,26,0.01533652570272881,0.0,130.407632,108,6
50721,10.0.1.1,10.0.5.5,80,2248,0,2,27,26,0.0,0.014964637439382929,133.64841,108,6
13580,10.0.1.1,10.0.5.5,2340,80,2,0,27,26,0.015300688869909405,0.0,130.713069,108,6
22048,10.0.1.1,10.0.5.5,80,2249,0,2,27,26,0.0,0.014929246382466316,133.965235,108,6
51469,10.0.1.1,10.0.5.5,2341,80,2,0,27,26,0.015276629473853557,0.0,130.918931,108,6
42528,10.0.1.1,10.0.5.5,80,2250,0,2,27,26,0.0,0.014906891703488925,134.166132,108,6
36109,10.0.1.1,10.0.5.5,2342,80,2,0,27,26,0.015254567265109698,0.0,131.108275,108,6
13857,10.0.1.1,10.0.5.5,80,2251,0,2,27,26,0.0,0.014894230853726886,134.28018,108,6
28940,10.0.1.1,10.0.5.5,2343,80,2,0,27,26,0.015233378751905972,0.0,131.290637,108,6
1571,10.0.1.1,10.0.5.5,80,2252,0,2,27,26,0.0,0.01488224117860921,134.388361,108,6
25871,10.0.1.1,10.0.5.5,2344,80,2,0,27,26,0.015207706474840713,0.0,131.51227,108,6
38434,10.0.1.1,10.0.5.5,80,2253,0,2,27,26,0.0,0.01486725382159972,134.523835,108,6
48657,10.0.3.3,10.0.5.5,60531,5001,2,0,27,26,0.189841126707087,0.0,10.535125,110,17
26146,10.0.1.1,10.0.5.5,80,2254,0,2,27,26,0.0,0.014855685336143157,134.628592,108,6
63011,10.0.1.1,10.0.5.5,80,2255,0,2,27,26,0.0,0.014819208984708577,134.95997,108,6
50731,10.0.1.1,10.0.5.5,80,2256,0,2,27,26,0.0,0.014823183325312137,134.923785,108,6
65365,10.0.4.4,10.0.5.5,41764,80,2,0,27,26,0.1520924229151874,0.0,13.149899,106,17
22058,10.0.1.1,10.0.5.5,80,2257,0,2,27,26,0.0,0.014793053356701724,135.198593,108,6
42538,10.0.1.1,10.0.5.5,80,2258,0,2,21,4,0.0,0.014771938551926364,135.391844,108,6
13867,10.0.1.1,10.0.5.5,80,2259,0,2,21,4,0.0,0.01474864083162984,135.605716,108,6
1577,10.0.1.1,10.0.5.5,80,2260,0,2,21,4,0.0,0.014737988519092204,135.703729,108,6
38440,10.0.1.1,10.0.5.5,80,2261,0,2,21,4,0.0,0.014709245795042162,135.968902,108,6
26152,10.0.1.1,10.0.5.5,80,2262,0,2,21,4,0.0,0.014704118291220298,136.016316,108,6
63017,10.0.1.1,10.0.5.5,80,2263,0,2,21,4,0.0,0.014689328775528402,136.15326,108,6
1580,10.0.1.1,10.0.5.5,80,2264,0,2,21,4,0.0,0.014680808395778152,136.23228,108,6
38445,10.0.1.1,10.0.5.5,80,2265,0,2,21,4,0.0,0.014634342370264139,136.664836,108,6
26157,10.0.1.1,10.0.5.5,80,2266,0,2,21,4,0.0,0.01462553525437009,136.747132,108,6
63020,10.0.1.1,10.0.5.5,80,2267,0,2,21,4,0.0,0.014601337421182161,136.973754,108,6
50734,10.0.1.1,10.0.5.5,80,2268,0,2,21,4,0.0,0.014574672683276162,137.224351,108,6
22063,10.0.1.1,10.0.5.5,80,2269,0,2,21,4,0.0,0.01455648317229787,137.395824,108,6
42543,10.0.1.1,10.0.5.5,80,2270,0,2,21,4,0.0,0.014533980100292457,137.608555,108,6
11915,10.0.2.2,10.0.5.5,33479,5000,4,0,21,4,0.6876078792299274,0.0,5.817269,4264,17
13870,10.0.1.1,10.0.5.5,80,2271,0,2,21,4,0.0,0.014304521461831688,139.815932,108,6
50751,10.0.1.1,10.0.5.5,80,2272,0,2,21,4,0.0,0.01428497718089175,140.007224,108,6
22078,10.0.1.1,10.0.5.5,80,2273,0,2,21,4,0.0,0.014280154103711805,140.054511,108,6
42558,10.0.1.1,10.0.5.5,80,2274,0,2,21,4,0.0,0.014253304612639472,140.318337,108,6
13887,10.0.1.1,10.0.5.5,80,2275,0,2,21,4,0.0,0.014253709617013513,140.31435,108,6
1597,10.0.1.1,10.0.5.5,80,2276,0,2,21,4,0.0,0.014251460391682147,140.336495,108,6
38460,10.0.1.1,10.0.5.5,80,2277,0,2,21,4,0.0,0.014242099990807435,140.428729,108,6
26172,10.0.1.1,10.0.5.5,80,2278,0,2,20,6,0.0,0.014239622864158027,140.453158,108,6
63037,10.0.1.1,10.0.5.5,80,2279,0,2,20,6,0.0,0.01425368076718213,140.314634,108,6
1592,10.0.1.1,10.0.5.5,80,2280,0,2,20,6,0.0,0.014242130822160826,140.428425,108,6
38457,10.0.1.1,10.0.5.5,80,2281,0,2,20,6,0.0,0.014237728158614899,140.471849,108,6
26169,10.0.1.1,10.0.5.5,80,2282,0,2,20,6,0.0,0.014236075125476767,140.48816,108,6
63032,10.0.1.1,10.0.5.5,80,2283,0,2,20,6,0.0,0.014228183439017671,140.566082,108,6
50746,10.0.1.1,10.0.5.5,80,2284,0,2,20,6,0.0,0.014222640127637385,140.620868,108,6
22075,10.0.1.1,10.0.5.5,80,2285,0,2,20,6,0.0,0.01421120514018153,140.734018,108,6
42555,10.0.1.1,10.0.5.5,80,2286,0,2,20,6,0.0,0.014214805858908,140.698369,108,6
48657,10.0.3.3,10.0.5.5,60531,5001,6,0,20,6,1.125143526121051,0.0,5.332653,330,17
13882,10.0.1.1,10.0.5.5,80,2287,0,2,20,6,0.0,0.014208729057390143,140.758543,108,6
1586,10.0.1.1,10.0.5.5,80,2288,0,2,20,6,0.0,0.014197359956904198,140.871261,108,6
38451,10.0.1.1,10.0.5.5,80,2289,0,2,20,6,0.0,0.014170119009515765,141.142075,108,6
26163,10.0.1.1,10.0.5.5,80,2290,0,2,20,6,0.0,0.014168160551611828,141.161585,108,6
63026,10.0.1.1,10.0.5.5,80,2291,0,2,20,6,0.0,0.014154200331134684,141.300812,108,6
50736,10.0.1.1,10.0.5.5,80,2292,0,2,20,6,0.0,0.014135249102491193,141.490255,108,6
22065,10.0.1.1,10.0.5.5,80,2293,0,2,20,6,0.0,0.014128661896613772,141.556222,108,6
42545,10.0.1.1,10.0.5.5,80,2294,0,2,20,6,0.0,0.014099184690676649,141.852174,108,6
13872,10.0.1.1,10.0.5.5,80,2295,0,2,20,6,0.0,0.014070654086948468,142.139803,108,6
50741,10.0.1.1,10.0.5.5,80,2296,0,2,20,6,0.0,0.014048011298197374,142.368906,108,6
22068,10.0.1.1,10.0.5.5,80,2297,0,2,18,27,0.0,0.014008500470153293,142.770456,108,6
65365,10.0.4.4,10.0.5.5,41764,80,6,0,18,27,1.1213029240963888,0.0,5.350918,318,17
11915,10.0.2.2,10.0.5.5,33479,5000,15,0,18,27,2.7540460608695585,0.0,5.446532,15990,17
42548,10.0.1.1,10.0.5.5,80,2298,0,2,18,27,0.0,0.01395100262786666,143.358872,108,6
13877,10.0.1.1,10.0.5.5,80,2299,0,2,18,27,0.0,0.013944363148419946,143.427131,108,6
1591,10.0.1.1,10.0.5.5,80,2300,0,2,18,27,0.0,0.01391081687662251,143.773009,108,6
38454,10.0.1.1,10.0.5.5,80,2301,0,2,18,27,0.0,0.013907304961434523,143.809315,108,6
26166,10.0.1.1,10.0.5.5,80,2302,0,2,18,27,0.0,0.013870586168821555,144.190013,108,6
63031,10.0.1.1,10.0.5.5,80,2303,0,2,18,27,0.0,0.01386070305297578,144.292825,108,6
49617,10.0.5.5,10.0.7.7,0,0,2,0,1,2,0.2968089623247028,0.0,6.738341,152,1
50727,10.0.1.1,10.0.5.5,80,2304,0,2,18,27,0.0,0.013771648928828753,145.225892,108,6
22054,10.0.1.1,10.0.5.5,80,2305,0,2,18,27,0.0,0.013744504775184572,145.5127,108,6
48657,10.0.3.3,10.0.5.5,60531,5001,6,0,18,27,1.05192936995567,0.0,5.703805,330,17
42534,10.0.1.1,10.0.5.5,80,2306,0,2,18,27,0.0,0.013684369617916047,146.152147,108,6
13863,10.0.1.1,10.0.5.5,80,2307,0,2,18,27,0.0,0.013641049677954254,146.616283,108,6
1573,10.0.1.1,10.0.5.5,80,2308,0,2,18,27,0.0,0.01362917920040059,146.74398,108,6
38436,10.0.1.1,10.0.5.5,80,2309,0,2,18,27,0.0,0.013575868762945524,147.320222,108,6
26148,10.0.1.1,10.0.5.5,80,2310,0,2,18,27,0.0,0.013567084889921727,147.415603,108,6
63013,10.0.1.1,10.0.5.5,80,2311,0,2,18,27,0.0,0.013546144986922923,147.643481,108,6
1568,10.0.1.1,10.0.5.5,80,2312,0,2,20,13,0.0,0.013505350441695187,148.089456,108,6
38433,10.0.1.1,10.0.5.5,80,2313,0,2,20,13,0.0,0.013468570803822152,148.493855,108,6
11915,10.0.2.2,10.0.5.5,33479,5000,7,0,20,13,1.2580985601601165,0.0,5.563952,7462,17
26145,10.0.1.1,10.0.5.5,80,2314,0,2,20,13,0.0,0.01343973102474952,148.812502,108,6
63008,10.0.1.1,10.0.5.5,80,2315,0,2,20,13,0.0,0.013407089486584088,149.174808,108,6
65365,10.0.4.4,10.0.5.5,41764,80,3,0,20,13,0.4761715049130582,0.0,6.300251,159,17
50722,10.0.1.1,10.0.5.5,80,2316,0,2,20,13,0.0,0.013325218009061454,150.091353,108,6
22051,10.0.1.1,10.0.5.5,80,2317,0,2,20,13,0.0,0.013277801231169513,150.627349,108,6
42531,10.0.1.1,10.0.5.5,80,2318,0,2,20,13,0.0,0.013245665834355385,150.992787,108,6
13858,10.0.1.1,10.0.5.5,80,2319,0,2,20,13,0.0,0.013155470408673571,152.028011,108,6
48657,10.0.3.3,10.0.5.5,60531,5001,3,0,20,13,0.5820218118494208,0.0,5.154446,165,17
1578,10.0.1.1,10.0.5.5,80,2320,0,2,20,13,0.0,0.013112096254954537,152.530912,108,6
38443,10.0.1.1,10.0.5.5,80,2321,0,2,20,13,0.0,0.013080533535603726,152.898962,108,6
26155,10.0.1.1,10.0.5.5,80,2322,0,2,20,13,0.0,0.013023214648480582,153.571914,108,6
63018,10.0.1.1,10.0.5.5,80,2323,0,2,20,13,0.0,0.012999514637121993,153.851898,108,6
50728,10.0.1.1,10.0.5.5,80,2324,0,2,20,13,0.0,0.012932692320127588,154.64684,108,6
22057,10.0.1.1,10.0.5.5,80,2325,0,2,20,13,0.0,0.012916665388454986,154.838725,108,6
42537,10.0.1.1,10.0.5.5,80,2326,0,2,20,13,0.0,0.012907818158323606,154.944854,108,6
13864,10.0.1.1,10.0.5.5,80,2327,0,2,20,13,0.0,0.012871555965814949,155.38137,108,6
50733,10.0.1.1,10.0.5.5,80,2328,0,2,20,13,0.0,0.012880295224609936,155.275944,108,6
11915,10.0.2.2,10.0.5.5,33479,5000,7,0,19,16,1.370654291616491,0.0,5.10705,7462,17
22060,10.0.1.1,10.0.5.5,80,2329,0,2,19,16,0.0,0.012861757591457884,155.499743,108,6
42540,10.0.1.1,10.0.5.5,80,2330,0,2,19,16,0.0,0.012858617189450893,155.53772,108,6
13869,10.0.1.1,10.0.5.5,80,2331,0,2,19,16,0.0,0.01283183518770354,155.862351,108,6
1583,10.0.1.1,10.0.5.5,80,2332,0,2,19,16,0.0,0.012804823300353058,156.191144,108,6
38446,10.0.1.1,10.0.5.5,80,2333,0,2,19,16,0.0,0.012768434957860461,156.636268,108,6
26158,10.0.1.1,10.0.5.5,80,2334,0,2,19,16,0.0,0.012750140138384028,156.861021,108,6
