flow_id,firstIp,secondIp,firstPort,secondPort,fwd_count,bwd_count,N_IN_Conn_P_DstIP,TnP_PDstIP,Srate,Drate,Dur,Bytes,proto_number
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,2,10,1.1869422113445562,0.0,5.055006,6396,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,2,7,0.496339331980202,0.0,6.044252,159,17
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,2,7,0.6633661987060379,0.0,6.029852,220,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,1,6,1.17556977907909,0.0,5.103908,6396,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,3,13,1.1834396555243851,0.0,5.069967,6396,17
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,3,13,0.6640494265269153,0.0,6.023648,220,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,3,13,0.4984889967692928,0.0,6.018187,159,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,1,6,1.1644794185055576,0.0,5.152517,6396,17
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,3,13,0.6612760544831954,0.0,6.048911,220,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,3,13,0.49390065616348505,0.0,6.074096,159,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,3,13,1.171510275902385,0.0,5.121594,6396,17
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,1,4,0.6549294575481275,0.0,6.107528,220,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,2,9,1.158543378857008,0.0,5.178917,6396,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,2,9,0.49696808056846525,0.0,6.036605,159,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,3,13,1.1824782734398234,0.0,5.074089,6396,17
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,3,13,0.6618822508166387,0.0,6.043371,220,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,3,13,0.4949086274946488,0.0,6.061725,159,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,2,10,1.1822934996321097,0.0,5.074882,6396,17
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,2,10,0.6641815208096372,0.0,6.02245,220,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,2,9,1.1764696655139877,0.0,5.100004,6396,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,2,9,0.49837678680537484,0.0,6.019542,159,17
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,1,4,0.6627706796879014,0.0,6.03527,220,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,1,6,1.1842726227158096,0.0,5.066401,6396,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,1,3,0.49603338635379085,0.0,6.04798,159,17
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,2,10,0.6539185250213749,0.0,6.11697,220,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,2,10,1.175376335913154,0.0,5.104748,6396,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,2,9,1.1265754453493557,0.0,5.325875,6396,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,2,9,0.491816340040506,0.0,6.099838,159,17
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,2,11,0.658422341060139,0.0,6.075128,220,17
11915,10.0.2.2,10.0.5.5,33479,5000,7,0,2,11,1.184804242411625,0.0,5.908149,7462,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,3,13,0.5046155502327959,0.0,5.94512,159,17
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,3,13,0.6696050050295705,0.0,5.973671,220,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,3,13,1.155741347397935,0.0,5.191473,6396,17
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,3,23,0.6628138402820803,0.0,6.034877,220,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,3,23,0.4946776803903996,0.0,6.064555,159,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,3,23,1.170081256292843,0.0,5.127849,6396,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,3,23,1.1718935397220152,0.0,5.119919,6396,17
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,3,23,0.6623835840151606,0.0,6.038797,220,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,3,32,0.49760486193123765,0.0,6.02888,159,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,3,32,1.1426349275693242,0.0,5.251021,6396,17
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,3,32,0.6523300822832857,0.0,6.131865,220,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,3,32,0.4905496428880358,0.0,6.115589,159,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,3,32,1.1591564277735424,0.0,5.176178,6396,17
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,3,32,0.6631781286505883,0.0,6.031562,220,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,3,32,1.1737920408291824,0.0,5.111638,6396,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,3,16,0.497318541311671,0.0,6.032351,159,17
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,3,16,0.6633016269628131,0.0,6.030439,220,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,3,16,1.1693522139540358,0.0,5.131046,6396,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,3,16,0.4941567610198605,0.0,6.070948,159,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,2,10,1.1536209759056646,0.0,5.201015,6396,17
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,2,10,0.6557158835533834,0.0,6.100203,220,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,2,9,1.1792051881883732,0.0,5.088173,6396,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,2,9,0.4986557902081954,0.0,6.016174,159,17
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,2,10,0.6636089777004157,0.0,6.027646,220,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,2,10,1.1815261300411288,0.0,5.078178,6396,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,4,11,0.49836883879063826,0.0,6.019638,159,17
28964,10.0.1.1,10.0.5.5,2151,80,2,0,4,11,0.02247784300011141,0.0,88.976509,108,6
25895,10.0.1.1,10.0.5.5,2152,80,2,0,4,11,0.022467309362773746,0.0,89.018225,108,6
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,4,11,0.6642449403217436,0.0,6.021875,220,17
39206,10.0.1.1,10.0.5.5,2153,80,2,0,40,84,0.0224569648760718,0.0,89.05923,108,6
56614,10.0.1.1,10.0.5.5,2154,80,2,0,40,84,0.02244606989405388,0.0,89.102458,108,6
8487,10.0.1.1,10.0.5.5,2155,80,2,0,40,84,0.022434448867981828,0.0,89.148613,108,6
21798,10.0.1.1,10.0.5.5,2156,80,2,0,40,84,0.022426236939001656,0.0,89.181257,108,6
43303,10.0.1.1,10.0.5.5,2157,80,2,0,40,84,0.022416595525732715,0.0,89.219614,108,6
60711,10.0.1.1,10.0.5.5,2158,80,2,0,40,84,0.022406593633121606,0.0,89.25944,108,6
4390,10.0.1.1,10.0.5.5,2159,80,2,0,40,84,0.022398008261594937,0.0,89.293654,108,6
50465,10.0.1.1,10.0.5.5,2160,80,2,0,40,84,0.022388930196465102,0.0,89.32986,108,6
14624,10.0.1.1,10.0.5.5,2161,80,2,0,40,84,0.022376565327453846,0.0,89.379222,108,6
32032,10.0.1.1,10.0.5.5,2162,80,2,0,40,84,0.022368065488685304,0.0,89.413186,108,6
33057,10.0.1.1,10.0.5.5,2163,80,2,0,40,84,0.022357502001667154,0.0,89.455432,108,6
62752,10.0.1.1,10.0.5.5,2164,80,2,0,40,84,0.022348226489442253,0.0,89.49256,108,6
2337,10.0.1.1,10.0.5.5,2165,80,2,0,40,84,0.022338944947044023,0.0,89.529743,108,6
19745,10.0.1.1,10.0.5.5,2166,80,2,0,40,84,0.022329344523431275,0.0,89.568236,108,6
45344,10.0.1.1,10.0.5.5,2167,80,2,0,40,84,0.022318932637220703,0.0,89.61002,108,6
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,40,84,1.1811395634508173,0.0,5.07984,6396,17
42275,10.0.1.1,10.0.5.5,2168,80,2,0,40,84,0.022309366574170545,0.0,89.648444,108,6
22818,10.0.1.1,10.0.5.5,2169,80,2,0,40,84,0.022299818404773793,0.0,89.686829,108,6
7458,10.0.1.1,10.0.5.5,2170,80,2,0,40,84,0.02229146545832657,0.0,89.720436,108,6
57635,10.0.1.1,10.0.5.5,2171,80,2,0,40,84,0.022281286198386444,0.0,89.761425,108,6
38178,10.0.1.1,10.0.5.5,2172,80,2,0,40,84,0.022272192608496257,0.0,89.798074,108,6
26915,10.0.1.1,10.0.5.5,2173,80,2,0,40,84,0.022262139970689446,0.0,89.838623,108,6
11555,10.0.1.1,10.0.5.5,2174,80,2,0,40,84,0.022252813164479433,0.0,89.876277,108,6
53538,10.0.1.1,10.0.5.5,2175,80,2,0,40,84,0.022243702966176657,0.0,89.913087,108,6
50450,10.0.1.1,10.0.5.5,2176,80,2,0,40,84,0.02223408163432062,0.0,89.951995,108,6
14611,10.0.1.1,10.0.5.5,2177,80,2,0,40,84,0.022221710875964175,0.0,90.002071,108,6
32019,10.0.1.1,10.0.5.5,2178,80,2,0,40,84,0.02221310275629175,0.0,90.036949,108,6
33042,10.0.1.1,10.0.5.5,2179,80,2,0,40,84,0.022202131266948415,0.0,90.081442,108,6
62739,10.0.1.1,10.0.5.5,2180,80,2,0,40,84,0.022192826836729115,0.0,90.119209,108,6
2322,10.0.1.1,10.0.5.5,2181,80,2,0,40,84,0.022183590731385223,0.0,90.15673,108,6
19730,10.0.1.1,10.0.5.5,2182,80,2,0,40,84,0.022175729819068554,0.0,90.188689,108,6
45331,10.0.1.1,10.0.5.5,2183,80,2,0,40,84,0.022164715129993615,0.0,90.233508,108,6
42256,10.0.1.1,10.0.5.5,2184,80,2,0,40,84,0.022153852970416298,0.0,90.27775,108,6
22801,10.0.1.1,10.0.5.5,2185,80,2,0,40,84,0.0221438627193888,0.0,90.318479,108,6
7441,10.0.1.1,10.0.5.5,2186,80,2,0,40,84,0.022132927663328777,0.0,90.363102,108,6
57616,10.0.1.1,10.0.5.5,2187,80,2,0,40,84,0.02212323475806191,0.0,90.402693,108,6
38161,10.0.1.1,10.0.5.5,2188,80,2,0,40,84,0.022114165040446256,0.0,90.43977,108,6
26896,10.0.1.1,10.0.5.5,2189,80,2,0,40,84,0.022103826025294534,0.0,90.482073,108,6
11536,10.0.1.1,10.0.5.5,2190,80,2,0,40,84,0.02209504120106523,0.0,90.518048,108,6
53521,10.0.1.1,10.0.5.5,2191,80,2,0,40,84,0.02208365782047967,0.0,90.564707,108,6
1302,10.0.1.1,10.0.5.5,2192,80,2,0,43,86,0.02207460224408861,0.0,90.601859,108,6
63767,10.0.1.1,10.0.5.5,2193,80,2,0,43,86,0.02206403899774765,0.0,90.645235,108,6
48407,10.0.1.1,10.0.5.5,2194,80,2,0,43,86,0.022054611828300746,0.0,90.683981,108,6
16662,10.0.1.1,10.0.5.5,2195,80,2,0,43,86,0.022044956036350413,0.0,90.723701,108,6
13591,10.0.1.1,10.0.5.5,2196,80,2,0,43,86,0.022036954363770376,0.0,90.756643,108,6
51478,10.0.1.1,10.0.5.5,2197,80,2,0,43,86,0.022024980203947792,0.0,90.805984,108,6
36118,10.0.1.1,10.0.5.5,2198,80,2,0,43,86,0.02201456785408806,0.0,90.848933,108,6
28951,10.0.1.1,10.0.5.5,2199,80,2,0,43,86,0.022004612496848527,0.0,90.890035,108,6
25876,10.0.1.1,10.0.5.5,2200,80,2,0,43,86,0.021995761438766512,0.0,90.926609,108,6
39189,10.0.1.1,10.0.5.5,2201,80,2,0,43,86,0.021985306845684813,0.0,90.969847,108,6
56597,10.0.1.1,10.0.5.5,2202,80,2,0,43,86,0.021975841298385448,0.0,91.00903,108,6
8468,10.0.1.1,10.0.5.5,2203,80,2,0,43,86,0.021966399580143025,0.0,91.048148,108,6
21781,10.0.1.1,10.0.5.5,2204,80,2,0,43,86,0.02195798447265282,0.0,91.083041,108,6
43284,10.0.1.1,10.0.5.5,2205,80,2,0,43,86,0.02194772760196813,0.0,91.125607,108,6
60692,10.0.1.1,10.0.5.5,2206,80,2,0,43,86,0.021937391277603285,0.0,91.168543,108,6
4373,10.0.1.1,10.0.5.5,2207,80,2,0,43,86,0.021927152910930413,0.0,91.211112,108,6
1305,10.0.1.1,10.0.5.5,2208,80,2,0,43,86,0.021919870008156494,0.0,91.241417,108,6
63768,10.0.1.1,10.0.5.5,2209,80,2,0,43,86,0.02191193197931544,0.0,91.274471,108,6
48408,10.0.1.1,10.0.5.5,2210,80,2,0,43,86,0.021899326147879733,0.0,91.327011,108,6
16665,10.0.1.1,10.0.5.5,2211,80,2,0,43,86,0.02188989638231483,0.0,91.366353,108,6
13592,10.0.1.1,10.0.5.5,2212,80,2,0,43,86,0.021879576865611896,0.0,91.409446,108,6
51481,10.0.1.1,10.0.5.5,2213,80,2,0,43,86,0.02187154433017012,0.0,91.443017,108,6
36121,10.0.1.1,10.0.5.5,2214,80,2,0,43,86,0.021862298346259235,0.0,91.48169,108,6
28952,10.0.1.1,10.0.5.5,2215,80,2,0,43,86,0.021853003108524133,0.0,91.520602,108,6
25883,10.0.1.1,10.0.5.5,2216,80,2,0,43,86,0.02184186864962003,0.0,91.567257,108,6
39194,10.0.1.1,10.0.5.5,2217,80,2,0,43,86,0.02183322236780008,0.0,91.603519,108,6
56602,10.0.1.1,10.0.5.5,2218,80,2,0,43,86,0.021823525090064872,0.0,91.644223,108,6
8475,10.0.1.1,10.0.5.5,2219,80,2,0,43,86,0.021813601596424072,0.0,91.685914,108,6
21786,10.0.1.1,10.0.5.5,2220,80,2,0,43,86,0.0218046674438795,0.0,91.723481,108,6
43291,10.0.1.1,10.0.5.5,2221,80,2,0,43,86,0.021796557730667958,0.0,91.757608,108,6
60699,10.0.1.1,10.0.5.5,2222,80,2,0,43,86,0.021788008041605158,0.0,91.793614,108,6
4378,10.0.1.1,10.0.5.5,2223,80,2,0,43,86,0.021776441289826892,0.0,91.842371,108,6
50461,10.0.1.1,10.0.5.5,2224,80,2,0,43,86,0.021767253726597373,0.0,91.881136,108,6
14620,10.0.1.1,10.0.5.5,2225,80,2,0,43,86,0.021757776612842245,0.0,91.921157,108,6
32028,10.0.1.1,10.0.5.5,2226,80,2,0,43,86,0.02174808497237776,0.0,91.96212,108,6
33053,10.0.1.1,10.0.5.5,2227,80,2,0,43,86,0.02173820301688216,0.0,92.003925,108,6
62748,10.0.1.1,10.0.5.5,2228,80,2,0,43,86,0.021728511569470924,0.0,92.044961,108,6
2333,10.0.1.1,10.0.5.5,2229,80,2,0,43,86,0.02171827192314581,0.0,92.088358,108,6
19741,10.0.1.1,10.0.5.5,2230,80,2,0,43,86,0.02171022492216369,0.0,92.122491,108,6
45340,10.0.1.1,10.0.5.5,2231,80,2,0,43,86,0.021700697791362654,0.0,92.162935,108,6
42271,10.0.1.1,10.0.5.5,2232,80,2,0,43,86,0.021689570943956696,0.0,92.210215,108,6
22814,10.0.1.1,10.0.5.5,2233,80,2,0,43,86,0.021681909518833115,0.0,92.242798,108,6
7454,10.0.1.1,10.0.5.5,2234,80,2,0,43,86,0.02167207045295364,0.0,92.284676,108,6
57631,10.0.1.1,10.0.5.5,2235,80,2,0,32,62,0.021662223185083974,0.0,92.326627,108,6
38174,10.0.1.1,10.0.5.5,2236,80,2,0,32,62,0.02165260896291127,0.0,92.367622,108,6
26911,10.0.1.1,10.0.5.5,2237,80,2,0,32,62,0.021642454531367275,0.0,92.41096,108,6
11551,10.0.1.1,10.0.5.5,2238,80,2,0,32,62,0.02163066487645516,0.0,92.461328,108,6
53534,10.0.1.1,10.0.5.5,2239,80,2,0,32,62,0.021622860786865202,0.0,92.494699,108,6
1287,10.0.1.1,10.0.5.5,2240,80,2,0,32,62,0.021614287484959024,0.0,92.531387,108,6
63750,10.0.1.1,10.0.5.5,2241,80,2,0,32,62,0.02160724264401951,0.0,92.561556,108,6
48390,10.0.1.1,10.0.5.5,2242,80,2,0,32,62,0.02159649987254286,0.0,92.607599,108,6
16647,10.0.1.1,10.0.5.5,2243,80,2,0,32,62,0.021586848359427587,0.0,92.649004,108,6
13574,10.0.1.1,10.0.5.5,2244,80,2,0,32,62,0.021578672598097103,0.0,92.684107,108,6
51463,10.0.1.1,10.0.5.5,2245,80,2,0,32,62,0.021569164480883488,0.0,92.724964,108,6
36103,10.0.1.1,10.0.5.5,2246,80,2,0,32,62,0.021559962924625357,0.0,92.764538,108,6
28934,10.0.1.1,10.0.5.5,2247,80,2,0,32,62,0.021551954288649786,0.0,92.799009,108,6
25861,10.0.1.1,10.0.5.5,2248,80,2,0,32,62,0.021543087402761504,0.0,92.837204,108,6
39172,10.0.1.1,10.0.5.5,2249,80,2,0,32,62,0.02153511193402038,0.0,92.871586,108,6
56580,10.0.1.1,10.0.5.5,2250,80,2,0,32,62,0.02152465873514562,0.0,92.916688,108,6
8453,10.0.1.1,10.0.5.5,2251,80,2,0,32,62,0.021515118760013136,0.0,92.957888,108,6
21764,10.0.1.1,10.0.5.5,2252,80,2,0,32,62,0.021506108014255454,0.0,92.996836,108,6
43269,10.0.1.1,10.0.5.5,2253,80,2,0,32,62,0.02149684764314528,0.0,93.036897,108,6
60677,10.0.1.1,10.0.5.5,2254,80,2,0,32,62,0.021487041659377187,0.0,93.079356,108,6
4356,10.0.1.1,10.0.5.5,2255,80,2,0,32,62,0.021477899182676802,0.0,93.118977,108,6
50435,10.0.1.1,10.0.5.5,2256,80,2,0,32,62,0.021467376778867342,0.0,93.16462,108,6
14594,10.0.1.1,10.0.5.5,2257,80,2,0,32,62,0.021457563125280767,0.0,93.207229,108,6
62745,10.0.1.1,10.0.5.5,80,2007,1,1,32,62,0.010927403608361986,0.010927403608361986,91.513047,108,6
32002,10.0.1.1,10.0.5.5,2258,80,2,0,32,62,0.021449998444875114,0.0,93.2401,108,6
33027,10.0.1.1,10.0.5.5,2259,80,2,0,32,62,0.021438779426828442,0.0,93.288893,108,6
62722,10.0.1.1,10.0.5.5,2260,80,2,0,32,62,0.021428318957056287,0.0,93.334433,108,6
1308,10.0.1.1,10.0.5.5,80,2008,1,1,32,62,0.010927112140843307,0.010927112140843307,91.515488,108,6
2307,10.0.1.1,10.0.5.5,2261,80,2,0,32,62,0.021420218767264698,0.0,93.369728,108,6
19715,10.0.1.1,10.0.5.5,2262,80,2,0,32,62,0.021409059746744737,0.0,93.418395,108,6
45314,10.0.1.1,10.0.5.5,2263,80,2,0,32,62,0.021401309599637677,0.0,93.452225,108,6
42241,10.0.1.1,10.0.5.5,2264,80,2,0,32,62,0.021392003555693262,0.0,93.492879,108,6
22784,10.0.1.1,10.0.5.5,2265,80,2,0,12,24,0.021381764226685574,0.0,93.537651,108,6
7424,10.0.1.1,10.0.5.5,2266,80,2,0,12,24,0.021371971578269876,0.0,93.58051,108,6
57601,10.0.1.1,10.0.5.5,2267,80,2,0,12,24,0.021362234214553265,0.0,93.623166,108,6
38144,10.0.1.1,10.0.5.5,2268,80,2,0,12,24,0.02135450447379538,0.0,93.657055,108,6
26881,10.0.1.1,10.0.5.5,2269,80,2,0,12,24,0.02134207299759414,0.0,93.711609,108,6
11521,10.0.1.1,10.0.5.5,2270,80,2,0,12,24,0.02133317654870782,0.0,93.750689,108,6
53504,10.0.1.1,10.0.5.5,2271,80,2,0,12,24,0.021323344227927442,0.0,93.793918,108,6
50444,10.0.1.1,10.0.5.5,2272,80,2,0,12,24,0.02131778192614708,0.0,93.818391,108,6
14605,10.0.1.1,10.0.5.5,2273,80,2,0,12,24,0.021308650529021877,0.0,93.858595,108,6
32013,10.0.1.1,10.0.5.5,2274,80,2,0,12,24,0.02129896849841026,0.0,93.901261,108,6
33036,10.0.1.1,10.0.5.5,2275,80,2,0,12,24,0.02128955564843952,0.0,93.942778,108,6
62733,10.0.1.1,10.0.5.5,2276,80,2,0,12,24,0.02127958167747155,0.0,93.98681,108,6
21791,10.0.1.1,10.0.5.5,80,2013,1,1,32,66,0.0108399077012211,0.0108399077012211,92.251708,108,6
2316,10.0.1.1,10.0.5.5,2277,80,2,0,32,66,0.021270254945913888,0.0,94.028022,108,6
19724,10.0.1.1,10.0.5.5,2278,80,2,0,32,66,0.021261703956754203,0.0,94.065838,108,6
45325,10.0.1.1,10.0.5.5,2279,80,2,0,32,66,0.02125325040570064,0.0,94.103253,108,6
42254,10.0.1.1,10.0.5.5,2280,80,2,0,32,66,0.021244481772415218,0.0,94.142094,108,6
22799,10.0.1.1,10.0.5.5,2281,80,2,0,32,66,0.02123416784426938,0.0,94.187821,108,6
7439,10.0.1.1,10.0.5.5,2282,80,2,0,32,66,0.021225740225933997,0.0,94.225218,108,6
57614,10.0.1.1,10.0.5.5,2283,80,2,0,32,66,0.02121661929614396,0.0,94.265725,108,6
38159,10.0.1.1,10.0.5.5,2284,80,2,0,32,66,0.021205748916701666,0.0,94.314047,108,6
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,32,66,1.1774864589057226,0.0,5.0956,6396,17
26894,10.0.1.1,10.0.5.5,2285,80,2,0,32,66,0.021196060186552037,0.0,94.357158,108,6
11534,10.0.1.1,10.0.5.5,2286,80,2,0,32,66,0.02118756492068525,0.0,94.394991,108,6
21774,10.0.1.1,10.0.5.5,80,2017,1,1,32,66,0.010671743115263662,0.010671743115263662,93.705404,108,6
