flow_id,switch_name,controller_name,firstIp,secondIp,firstPort,secondPort,first_count,second_count,first_rate,second_rate,Dur,Bytes,proto_number,N_Conn_P_FirstIP,N_Conn_P_SecondIP,Avg_Packet_Size,N_PortP_FirstIp,N_PortP_SecondIp
19093,cs5,C5,10.0.6.5,10.0.9.1,1000,4976,1,0,0.0,0.0,0.0,42,17,1,14,41.99995800004201,46,10
48173,cs5,C5,10.0.2.5,10.0.9.1,1000,4064,1,0,0.0,0.0,0.0,42,17,1,14,41.99995800004201,39,10
46801,cs5,C5,10.0.4.4,10.0.9.2,39636,5019,0,1,0.0,0.0,0.0,67,6,1,6,66.999933000067,1,7
35528,cs5,C5,10.0.6.5,10.0.9.1,1000,5024,1,0,0.0,0.0,0.0,42,17,1,14,41.99995800004201,46,10
31691,cs5,C5,10.0.1.3,10.0.9.2,0,0,0,2,0.0,0.2686328441797874,7.445106,436,1,1,6,217.99989100005448,2,7
9009,s9,C5,10.0.6.5,10.0.9.1,0,0,0,7,0.0,1.209210939765921,5.788899,490,1,1,12,69.99999000000143,49,9
16343,cs5,C5,10.0.7.2,10.0.9.1,58638,8080,2,2,0.36943023882556647,0.36943023882556647,5.413742,1399,6,1,12,349.74991256252184,1,9
19019,s9,C5,10.0.6.5,10.0.9.1,1000,4568,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
11409,s9,C5,10.0.2.5,10.0.9.1,1000,3533,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,43,9
55892,s9,C5,10.0.6.5,10.0.9.1,1000,4593,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
6893,s9,C5,10.0.6.5,10.0.9.1,1000,4625,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
60431,s9,C5,10.0.2.5,10.0.9.1,1000,3673,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,43,9
28801,s9,C5,10.0.9.1,10.0.10.3,30050,53187,0,1,0.0,0.0,0.0,46,17,12,1,45.999954000046,14,6
56028,s9,C5,10.0.6.5,10.0.9.1,1000,4689,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
7195,s9,C5,10.0.2.5,10.0.9.1,1000,3690,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,43,9
19074,s9,C5,10.0.6.5,10.0.9.1,1000,4740,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
19542,s9,C5,10.0.2.5,10.0.9.1,1000,3719,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,43,9
55942,s9,C5,10.0.6.5,10.0.9.1,1000,4745,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
