flow_id,switch_name,controller_name,firstIp,secondIp,firstPort,secondPort,first_count,second_count,first_rate,second_rate,Dur,Bytes,proto_number,N_Conn_P_FirstIP,N_Conn_P_SecondIP,Avg_Packet_Size,N_PortP_FirstIp,N_PortP_SecondIp
37381,cs3,C3,10.0.6.3,10.0.9.1,49570,5028,44,30,8.705644740049449,5.935666868215534,5.054192,68896,6,1,4,931.0270144455809,1,6
54691,s6,C3,10.0.6.4,10.0.9.1,39234,5029,0,1,0.0,0.0,0.0,67,6,1,4,66.999933000067,1,6
35406,s6,C3,10.0.6.4,10.0.9.1,56622,5029,58,55,11.466005961136961,10.87293668728505,5.058431,90962,6,1,6,804.9734442037749,1,8
35406,cs3,C3,10.0.6.4,10.0.9.1,56622,5029,53,56,10.531377543923792,11.127493253957214,5.03258,83398,6,1,6,765.1192590356031,1,8
35406,s6,C3,10.0.6.4,10.0.9.1,56622,5029,0,1,0.0,0.0,0.0,54,6,1,6,53.999946000054,1,8
35406,cs3,C3,10.0.6.4,10.0.9.1,56622,5029,0,1,0.0,0.0,0.0,54,6,1,6,53.999946000054,1,8
30856,cs3,C3,10.0.6.1,10.0.9.1,42708,5026,7,2,1.246609222913675,0.3561740636896214,5.615232,687,6,1,6,76.3333248518528,1,8
30856,s6,C3,10.0.6.1,10.0.9.1,42708,5026,7,2,1.2273839170975807,0.35068111917073735,5.703187,687,6,1,6,76.3333248518528,1,8
11793,s5,C3,10.0.5.4,10.0.9.1,43020,8080,5,6,0.23499656223529106,0.28199587468234927,21.276907,2492,6,1,6,226.54543395041512,1,8
11793,cs3,C3,10.0.5.4,10.0.9.1,43020,8080,5,6,0.2331788725391118,0.27981464704693415,21.442766,2492,6,1,6,226.54543395041512,1,8
1028,cs3,C3,10.0.6.3,10.0.9.1,59934,5028,3,1,0.5648350634545124,0.18827835448483748,5.311285,582,6,1,6,145.4999636250091,1,8
1028,s6,C3,10.0.6.3,10.0.9.1,59934,5028,3,1,0.561280302821949,0.187093434273983,5.344923,582,6,1,6,145.4999636250091,1,8
37381,cs3,C3,10.0.6.3,10.0.9.1,49570,5028,10,12,1.9776689532475105,2.3732027438970125,5.056458,16068,6,1,6,730.3636031652908,1,8
37381,s6,C3,10.0.6.3,10.0.9.1,49570,5028,10,13,1.932317488265519,2.512012734745175,5.175133,16162,6,1,6,702.6956216219295,1,8
30856,s6,C3,10.0.6.1,10.0.9.1,42708,5026,1,0,0.0,0.0,0.0,66,6,1,6,65.999934000066,1,8
1028,s6,C3,10.0.6.3,10.0.9.1,59934,5028,0,1,0.0,0.0,0.0,66,6,1,6,65.999934000066,1,8
37381,s6,C3,10.0.6.3,10.0.9.1,49570,5028,0,1,0.0,0.0,0.0,54,6,1,6,53.999946000054,1,8
30856,cs3,C3,10.0.6.1,10.0.9.1,42708,5026,1,0,0.0,0.0,0.0,66,6,1,6,65.999934000066,1,8
1028,cs3,C3,10.0.6.3,10.0.9.1,59934,5028,0,1,0.0,0.0,0.0,66,6,1,6,65.999934000066,1,8
37381,cs3,C3,10.0.6.3,10.0.9.1,49570,5028,0,1,0.0,0.0,0.0,54,6,1,6,53.999946000054,1,8
47863,cs3,C3,10.0.5.2,10.0.9.1,48426,8080,2,2,0.3369621347225159,0.3369621347225159,5.935385,1399,6,1,6,349.74991256252184,1,8
47863,s5,C3,10.0.5.2,10.0.9.1,48426,8080,2,2,0.33566604450965315,0.33566604450965315,5.958303,1399,6,1,6,349.74991256252184,1,8
54691,cs3,C3,10.0.6.4,10.0.9.1,39234,5029,3,2,0.5157052888671605,0.34380352591144037,5.817276,659,6,1,6,131.79997364000528,1,8
54691,s6,C3,10.0.6.4,10.0.9.1,39234,5029,4,1,0.6916807236363731,0.17292018090909328,5.783015,981,6,1,6,196.19996076000785,1,8
46192,s5,C3,10.0.5.5,10.0.9.1,59696,8080,2,2,0.10707265189942065,0.10707265189942065,18.678906,847,6,1,6,211.74994706251323,1,8
46192,cs3,C3,10.0.5.5,10.0.9.1,59696,8080,2,2,0.10667383514838863,0.10667383514838863,18.74874,847,6,1,6,211.74994706251323,1,8
54691,cs3,C3,10.0.6.4,10.0.9.1,39234,5029,1,0,0.0,0.0,0.0,389,6,1,6,388.99961100038905,1,8
34595,s5,C3,10.0.5.3,10.0.9.1,56638,8080,2,2,0.39922335089317246,0.39922335089317246,5.009727,1399,6,1,2,349.74991256252184,1,2
34595,cs3,C3,10.0.5.3,10.0.9.1,56638,8080,3,2,0.5870403791811217,0.39136025278741443,5.110381,1465,6,1,2,292.9999414000117,1,2
11793,cs3,C3,10.0.5.4,10.0.9.1,43020,8080,0,1,0.0,0.0,0.0,66,6,1,2,65.999934000066,1,2
11793,s5,C3,10.0.5.4,10.0.9.1,43020,8080,0,1,0.0,0.0,0.0,66,6,1,2,65.999934000066,1,2
30856,cs3,C3,10.0.6.1,10.0.9.1,42708,5026,7,6,0.8535525711564101,0.7316164895626373,8.201018,1029,6,1,5,79.15384006508923,1,6
30856,s6,C3,10.0.6.1,10.0.9.1,42708,5026,7,6,0.8398162146195925,0.7198424696739365,8.335157,1029,6,1,5,79.15384006508923,1,6
30856,cs3,C3,10.0.6.1,10.0.9.1,42708,5026,0,1,0.0,0.0,0.0,67,6,1,5,66.999933000067,1,6
30469,cs3,C3,10.0.6.1,10.0.9.1,57540,5026,1,0,0.0,0.0,0.0,74,6,1,5,73.99992600007401,1,6
30856,s6,C3,10.0.6.1,10.0.9.1,42708,5026,0,1,0.0,0.0,0.0,67,6,1,5,66.999933000067,1,6
30469,s6,C3,10.0.6.1,10.0.9.1,57540,5026,1,0,0.0,0.0,0.0,74,6,1,5,73.99992600007401,1,6
34595,s5,C3,10.0.5.3,10.0.9.1,56638,8080,2,0,0.36479135940594454,0.0,5.482586,163,6,1,5,81.49995925002037,1,6
11793,cs3,C3,10.0.5.4,10.0.9.1,43020,8080,4,4,0.5762032384062507,0.5762032384062507,6.941995,2246,6,1,5,280.74996490625443,1,6
11793,s5,C3,10.0.5.4,10.0.9.1,43020,8080,4,4,0.5754085076737198,0.5754085076737198,6.951583,2246,6,1,5,280.74996490625443,1,6
46192,cs3,C3,10.0.5.5,10.0.9.1,59696,8080,4,3,0.7801799953267218,0.5851349964950413,5.127022,2180,6,1,5,311.4285269387819,1,6
46192,s5,C3,10.0.5.5,10.0.9.1,59696,8080,4,3,0.7630123651876372,0.5722592738907278,5.242379,2180,6,1,5,311.4285269387819,1,6
30745,s6,C3,10.0.6.4,10.0.9.1,50970,5029,1,0,0.0,0.0,0.0,74,6,1,5,73.99992600007401,1,6
30745,cs3,C3,10.0.6.4,10.0.9.1,50970,5029,1,0,0.0,0.0,0.0,74,6,1,5,73.99992600007401,1,6
11793,cs3,C3,10.0.5.4,10.0.9.1,43020,8080,1,0,0.0,0.0,0.0,66,6,1,5,65.999934000066,1,6
11793,s5,C3,10.0.5.4,10.0.9.1,43020,8080,1,0,0.0,0.0,0.0,66,6,1,5,65.999934000066,1,6
30469,s6,C3,10.0.6.1,10.0.9.1,57540,5026,11,3,2.160699045069236,0.5892815577461552,5.090945,8241,6,1,5,588.6428150969418,1,6
30469,cs3,C3,10.0.6.1,10.0.9.1,57540,5026,10,3,1.9314195412144648,0.5794258623643395,5.177539,6727,6,1,6,517.4614986568079,1,7
30469,s6,C3,10.0.6.1,10.0.9.1,57540,5026,1,0,0.0,0.0,0.0,1514,6,1,6,1513.998486001514,1,7
30469,cs3,C3,10.0.6.1,10.0.9.1,57540,5026,1,0,0.0,0.0,0.0,1514,6,1,6,1513.998486001514,1,7
34595,cs3,C3,10.0.5.3,10.0.9.1,56638,8080,3,2,0.5333196803495164,0.3555464535663443,5.625144,1496,6,1,6,299.199940160012,1,7
30745,cs3,C3,10.0.6.4,10.0.9.1,50970,5029,6,3,1.1504929095121985,0.5752464547560993,5.215156,679,6,1,6,75.44443606172933,1,7
30745,s6,C3,10.0.6.4,10.0.9.1,50970,5029,6,3,1.126622406679519,0.5633112033397595,5.325653,679,6,1,6,75.44443606172933,1,7
46192,cs3,C3,10.0.5.5,10.0.9.1,59696,8080,2,1,0.38259089020483156,0.19129544510241578,5.227516,781,6,1,6,260.3332465555845,1,7
46192,s5,C3,10.0.5.5,10.0.9.1,59696,8080,2,1,0.36931651884465233,0.18465825942232617,5.415409,781,6,1,6,260.3332465555845,1,7
30745,s6,C3,10.0.6.4,10.0.9.1,50970,5029,1,0,0.0,0.0,0.0,66,6,1,6,65.999934000066,1,7
30745,cs3,C3,10.0.6.4,10.0.9.1,50970,5029,1,0,0.0,0.0,0.0,66,6,1,6,65.999934000066,1,7
30856,s6,C3,10.0.6.1,10.0.9.1,42708,5026,4,3,0.41532883193023146,0.3114966239476736,9.630923,466,6,1,6,66.57141906122585,1,7
30856,cs3,C3,10.0.6.1,10.0.9.1,42708,5026,4,3,0.40582892078929667,0.3043716905919725,9.85637,466,6,1,6,66.57141906122585,1,7
30469,s6,C3,10.0.6.1,10.0.9.1,57540,5026,14,5,2.7231219114448537,0.9725435398017334,5.141158,21526,6,1,6,1132.9473087922468,1,7
14710,s6,C3,10.0.6.2,10.0.9.1,35998,5027,1,0,0.0,0.0,0.0,74,6,1,6,73.99992600007401,1,7
14710,cs3,C3,10.0.6.2,10.0.9.1,35998,5027,1,0,0.0,0.0,0.0,74,6,1,6,73.99992600007401,1,7
11793,s5,C3,10.0.5.4,10.0.9.1,43020,8080,4,2,0.5303753944004027,0.26518769720020136,7.541828,1562,6,1,6,260.3332899444517,1,7
11793,cs3,C3,10.0.5.4,10.0.9.1,43020,8080,4,2,0.5415667363211751,0.27078336816058757,7.385978,1562,6,1,6,260.3332899444517,1,7
30469,cs3,C3,10.0.6.1,10.0.9.1,57540,5026,21,8,4.139567285118019,1.5769780133782931,5.072994,32322,6,1,6,1114.5516857051143,1,7
34595,s5,C3,10.0.5.3,10.0.9.1,56638,8080,4,3,0.4793016000525315,0.3594762000393986,8.345476,2180,6,1,6,311.4285269387819,1,7
30469,cs3,C3,10.0.6.1,10.0.9.1,57540,5026,0,1,0.0,0.0,0.0,66,6,1,6,65.999934000066,1,7
30745,cs3,C3,10.0.6.4,10.0.9.1,50970,5029,6,6,1.0410859359180373,1.0410859359180373,5.763213,1005,6,1,6,83.74999302083393,1,7
30745,s6,C3,10.0.6.4,10.0.9.1,50970,5029,6,6,1.02263326019233,1.02263326019233,5.867206,1005,6,1,6,83.74999302083393,1,7
14710,cs3,C3,10.0.6.2,10.0.9.1,35998,5027,6,3,1.189767287467408,0.594883643733704,5.043003,679,6,1,6,75.44443606172933,1,7
14710,s6,C3,10.0.6.2,10.0.9.1,35998,5027,6,3,1.1407028440573659,0.5703514220286829,5.259915,679,6,1,6,75.44443606172933,1,7
30745,s6,C3,10.0.6.4,10.0.9.1,50970,5029,0,1,0.0,0.0,0.0,66,6,1,6,65.999934000066,1,7
15810,s6,C3,10.0.6.4,10.0.9.1,39740,5029,1,0,0.0,0.0,0.0,74,6,1,6,73.99992600007401,1,7
14710,s6,C3,10.0.6.2,10.0.9.1,35998,5027,1,0,0.0,0.0,0.0,66,6,1,6,65.999934000066,1,7
30745,cs3,C3,10.0.6.4,10.0.9.1,50970,5029,0,1,0.0,0.0,0.0,66,6,1,6,65.999934000066,1,7
15810,cs3,C3,10.0.6.4,10.0.9.1,39740,5029,1,0,0.0,0.0,0.0,74,6,1,6,73.99992600007401,1,7
14710,cs3,C3,10.0.6.2,10.0.9.1,35998,5027,1,0,0.0,0.0,0.0,66,6,1,6,65.999934000066,1,7
46192,s5,C3,10.0.5.5,10.0.9.1,59696,8080,4,1,0.6367758763826991,0.15919396909567476,6.281645,944,6,1,6,188.79996224000755,1,7
46192,cs3,C3,10.0.5.5,10.0.9.1,59696,8080,4,1,0.6261952501837883,0.15654881254594707,6.387784,944,6,1,6,188.79996224000755,1,7
30469,s6,C3,10.0.6.1,10.0.9.1,57540,5026,21,22,4.067174224186517,4.260849187243018,5.16329,33114,6,1,6,770.0930053466743,1,7
11793,cs3,C3,10.0.5.4,10.0.9.1,43020,8080,2,1,0.3890909784198471,0.19454548920992354,5.140186,781,6,1,6,260.3332465555845,1,7
11793,s5,C3,10.0.5.4,10.0.9.1,43020,8080,2,1,0.3817649221409529,0.19088246107047646,5.238826,781,6,1,6,260.3332465555845,1,7
30469,cs3,C3,10.0.6.1,10.0.9.1,57540,5026,15,20,2.8911605272551633,3.8548807030068843,5.188228,23886,6,1,6,682.457123358368,1,7
30469,s6,C3,10.0.6.1,10.0.9.1,57540,5026,0,1,0.0,0.0,0.0,54,6,1,6,53.999946000054,1,7
34595,cs3,C3,10.0.5.3,10.0.9.1,56638,8080,4,2,0.4268544370878453,0.21342721854392266,9.370876,1562,6,1,6,260.3332899444517,1,7
30469,cs3,C3,10.0.6.1,10.0.9.1,57540,5026,0,1,0.0,0.0,0.0,54,6,1,6,53.999946000054,1,7
34595,s5,C3,10.0.5.3,10.0.9.1,56638,8080,2,1,0.368816491850723,0.1844082459253615,5.422751,781,6,1,6,260.3332465555845,1,7
51228,s5,C3,10.0.5.1,10.0.9.1,33752,8080,6,6,0.13438568674176796,0.13438568674176796,44.647612,2565,6,1,5,213.7499821875015,1,6
51228,cs3,C3,10.0.5.1,10.0.9.1,33752,8080,7,5,0.15631813795977853,0.11165581282841323,44.780472,2044,6,1,5,170.3333191388901,1,6
15810,s6,C3,10.0.6.4,10.0.9.1,39740,5029,6,0,1.1661009781255005,0.0,5.145352,444,6,1,5,73.99998766666872,1,6
15810,cs3,C3,10.0.6.4,10.0.9.1,39740,5029,6,0,1.1764359871768477,0.0,5.10015,444,6,1,5,73.99998766666872,1,6
30856,cs3,C3,10.0.6.1,10.0.9.1,42708,5026,3,2,0.41020833524194156,0.2734722234946277,7.313357,653,6,1,5,130.59997388000522,1,6
30856,s6,C3,10.0.6.1,10.0.9.1,42708,5026,3,2,0.41362257684383635,0.27574838456255757,7.252989,653,6,1,5,130.59997388000522,1,6
30469,s6,C3,10.0.6.1,10.0.9.1,57540,5026,0,13,0.0,2.5846487372897413,5.029697,702,6,1,5,53.99999584615417,1,6
30469,cs3,C3,10.0.6.1,10.0.9.1,57540,5026,0,13,0.0,2.560584412028759,5.076966,702,6,1,5,53.99999584615417,1,6
30856,cs3,C3,10.0.6.1,10.0.9.1,42708,5026,0,1,0.0,0.0,0.0,66,6,1,5,65.999934000066,1,6
43369,cs3,C3,10.0.6.3,10.0.9.1,45302,5028,1,0,0.0,0.0,0.0,74,6,1,5,73.99992600007401,1,6
30856,s6,C3,10.0.6.1,10.0.9.1,42708,5026,0,1,0.0,0.0,0.0,66,6,1,5,65.999934000066,1,6
43369,s6,C3,10.0.6.3,10.0.9.1,45302,5028,1,0,0.0,0.0,0.0,74,6,1,5,73.99992600007401,1,6
47863,s5,C3,10.0.5.2,10.0.9.1,48426,8080,4,1,0.13771371274654715,0.034428428186636786,29.045764,944,6,1,5,188.79996224000755,1,6
47863,cs3,C3,10.0.5.2,10.0.9.1,48426,8080,4,1,0.13737032198676224,0.03434258049669056,29.118371,944,6,1,5,188.79996224000755,1,6
46192,s5,C3,10.0.5.5,10.0.9.1,59696,8080,1,0,0.0,0.0,0.0,97,6,1,5,96.999903000097,1,5
46192,cs3,C3,10.0.5.5,10.0.9.1,59696,8080,1,0,0.0,0.0,0.0,97,6,1,5,96.999903000097,1,5
34595,s5,C3,10.0.5.3,10.0.9.1,56638,8080,3,0,0.40263549086903233,0.0,7.450908,260,6,1,5,86.6666377777874,1,5
34595,cs3,C3,10.0.5.3,10.0.9.1,56638,8080,3,0,0.3992645546902605,0.0,7.513815,260,6,1,5,86.6666377777874,1,5
14710,s6,C3,10.0.6.2,10.0.9.1,35998,5027,6,3,0.5718874975289694,0.2859437487644847,10.491574,891,6,1,5,98.99998900000124,1,5
14710,cs3,C3,10.0.6.2,10.0.9.1,35998,5027,6,3,0.5797420167350263,0.28987100836751317,10.349431,891,6,1,5,98.99998900000124,1,5
43369,s6,C3,10.0.6.3,10.0.9.1,45302,5028,6,0,1.1703909808110498,0.0,5.126492,444,6,1,5,73.99998766666872,1,5
43369,cs3,C3,10.0.6.3,10.0.9.1,45302,5028,6,0,1.1766780065741,0.0,5.099101,444,6,1,5,73.99998766666872,1,5
15810,cs3,C3,10.0.6.4,10.0.9.1,39740,5029,6,6,1.0849211153857004,1.0849211153857004,5.530356,885,6,1,5,73.74999385416719,1,5
15810,s6,C3,10.0.6.4,10.0.9.1,39740,5029,6,6,1.049620457242661,1.049620457242661,5.716352,885,6,1,5,73.74999385416719,1,5
15810,s6,C3,10.0.6.4,10.0.9.1,39740,5029,1,0,0.0,0.0,0.0,66,6,1,5,65.999934000066,1,5
14710,s6,C3,10.0.6.2,10.0.9.1,35998,5027,0,1,0.0,0.0,0.0,66,6,1,5,65.999934000066,1,5
15810,cs3,C3,10.0.6.4,10.0.9.1,39740,5029,1,0,0.0,0.0,0.0,66,6,1,5,65.999934000066,1,5
14710,cs3,C3,10.0.6.2,10.0.9.1,35998,5027,0,1,0.0,0.0,0.0,66,6,1,5,65.999934000066,1,5
62991,cs3,C3,10.0.6.2,10.0.9.1,53086,5027,1,0,0.0,0.0,0.0,74,6,1,8,73.99992600007401,1,10
62991,s6,C3,10.0.6.2,10.0.9.1,53086,5027,1,0,0.0,0.0,0.0,74,6,1,8,73.99992600007401,1,10
30856,cs3,C3,10.0.6.1,10.0.9.1,42708,5026,5,5,0.5102834359139115,0.5102834359139115,9.798476,972,6,1,8,97.19999028000097,1,10
30856,s6,C3,10.0.6.1,10.0.9.1,42708,5026,5,5,0.5105123685915638,0.5105123685915638,9.794082,972,6,1,8,97.19999028000097,1,10
46192,cs3,C3,10.0.5.5,10.0.9.1,59696,8080,3,2,0.31676942490827675,0.21117961660551784,9.470611,1496,6,1,8,299.199940160012,1,10
46192,s5,C3,10.0.5.5,10.0.9.1,59696,8080,3,2,0.3106934792377529,0.20712898615850195,9.655819,1496,6,1,8,299.199940160012,1,10
47863,s5,C3,10.0.5.2,10.0.9.1,48426,8080,1,0,0.0,0.0,0.0,97,6,1,8,96.999903000097,1,10
47863,cs3,C3,10.0.5.2,10.0.9.1,48426,8080,1,0,0.0,0.0,0.0,97,6,1,8,96.999903000097,1,10
30745,cs3,C3,10.0.6.4,10.0.9.1,50970,5029,1,3,0.055047797727527825,0.16514339318258348,18.166031,266,6,1,8,66.49998337500415,1,10
30745,s6,C3,10.0.6.4,10.0.9.1,50970,5029,1,3,0.05488216059211705,0.16464648177635113,18.220857,266,6,1,8,66.49998337500415,1,10
15810,s6,C3,10.0.6.4,10.0.9.1,39740,5029,5,4,0.9648931351905983,0.7719145081524786,5.181921,2066,6,1,8,229.55553004938557,1,10
15810,cs3,C3,10.0.6.4,10.0.9.1,39740,5029,5,4,0.9630246678768676,0.7704197343014941,5.191975,2066,6,1,8,229.55553004938557,1,10
43369,s6,C3,10.0.6.3,10.0.9.1,45302,5028,3,2,0.5937607619138098,0.39584050794253983,5.05254,391,6,1,8,78.19998436000313,1,10
30745,cs3,C3,10.0.6.4,10.0.9.1,50970,5029,0,1,0.0,0.0,0.0,67,6,1,8,66.999933000067,1,10
15810,cs3,C3,10.0.6.4,10.0.9.1,39740,5029,1,0,0.0,0.0,0.0,1514,6,1,8,1513.998486001514,1,10
30745,s6,C3,10.0.6.4,10.0.9.1,50970,5029,0,1,0.0,0.0,0.0,67,6,1,8,66.999933000067,1,10
15810,s6,C3,10.0.6.4,10.0.9.1,39740,5029,1,0,0.0,0.0,0.0,1514,6,1,8,1513.998486001514,1,10
62991,s6,C3,10.0.6.2,10.0.9.1,53086,5027,6,0,1.1619671872086004,0.0,5.163657,444,6,1,8,73.99998766666872,1,10
62991,cs3,C3,10.0.6.2,10.0.9.1,53086,5027,6,0,1.1608671677743274,0.0,5.16855,444,6,1,8,73.99998766666872,1,10
34595,cs3,C3,10.0.5.3,10.0.9.1,56638,8080,2,2,0.28282534601559894,0.28282534601559894,7.071502,859,6,1,8,214.7499463125134,1,10
34595,s5,C3,10.0.5.3,10.0.9.1,56638,8080,2,2,0.285955918465389,0.285955918465389,6.994085,859,6,1,8,214.7499463125134,1,10
43369,cs3,C3,10.0.6.3,10.0.9.1,45302,5028,4,2,0.7485137791094669,0.37425688955473346,5.343923,457,6,1,8,76.16665397222434,1,10
14710,cs3,C3,10.0.6.2,10.0.9.1,35998,5027,1,4,0.1492741395689321,0.5970965582757284,6.699084,343,6,1,8,68.59998628000274,1,10
51228,cs3,C3,10.0.5.1,10.0.9.1,33752,8080,3,2,0.4064458518610546,0.2709639012407031,7.381057,1496,6,1,8,299.199940160012,1,10
51228,s5,C3,10.0.5.1,10.0.9.1,33752,8080,3,2,0.39567965300477154,0.26378643533651436,7.581891,1496,6,1,8,299.199940160012,1,10
14710,s6,C3,10.0.6.2,10.0.9.1,35998,5027,1,4,0.15322779717726817,0.6129111887090727,6.526231,343,6,1,8,68.59998628000274,1,10
43369,s6,C3,10.0.6.3,10.0.9.1,45302,5028,1,0,0.0,0.0,0.0,66,6,1,8,65.999934000066,1,10
14710,s6,C3,10.0.6.2,10.0.9.1,35998,5027,0,1,0.0,0.0,0.0,67,6,1,8,66.999933000067,1,10
62991,s6,C3,10.0.6.2,10.0.9.1,53086,5027,0,1,0.0,0.0,0.0,74,6,1,8,73.99992600007401,1,10
51228,s5,C3,10.0.5.1,10.0.9.1,33752,8080,1,0,0.0,0.0,0.0,78,6,1,8,77.999922000078,1,10
43369,cs3,C3,10.0.6.3,10.0.9.1,45302,5028,0,1,0.0,0.0,0.0,74,6,1,8,73.99992600007401,1,10
51228,cs3,C3,10.0.5.1,10.0.9.1,33752,8080,0,1,0.0,0.0,0.0,78,6,1,8,77.999922000078,1,10
14710,cs3,C3,10.0.6.2,10.0.9.1,35998,5027,0,1,0.0,0.0,0.0,67,6,1,8,66.999933000067,1,10
62991,cs3,C3,10.0.6.2,10.0.9.1,53086,5027,0,1,0.0,0.0,0.0,74,6,1,8,73.99992600007401,1,10
47863,cs3,C3,10.0.5.2,10.0.9.1,48426,8080,4,4,0.772659594770949,0.772659594770949,5.176924,1718,6,1,8,214.7499731562534,1,10
47863,s5,C3,10.0.5.2,10.0.9.1,48426,8080,4,4,0.7513044993936033,0.7513044993936033,5.324073,1718,6,1,8,214.7499731562534,1,10
49624,s6,C3,10.0.6.1,10.0.9.1,43014,5026,1,0,0.0,0.0,0.0,74,6,1,8,73.99992600007401,1,10
49624,cs3,C3,10.0.6.1,10.0.9.1,43014,5026,1,0,0.0,0.0,0.0,74,6,1,8,73.99992600007401,1,10
43369,s6,C3,10.0.6.3,10.0.9.1,45302,5028,6,7,1.155411959245539,1.3479806191197956,5.192953,1038,6,1,8,79.8461477041425,1,10
34595,s5,C3,10.0.5.3,10.0.9.1,56638,8080,3,3,0.5998193344164737,0.5998193344164737,5.001506,1543,6,1,8,257.16662380556266,1,10
15810,cs3,C3,10.0.6.4,10.0.9.1,39740,5029,29,11,4.460758171993607,1.692011720411368,6.501137,44632,6,1,8,1115.7999721050007,1,10
34595,cs3,C3,10.0.5.3,10.0.9.1,56638,8080,3,3,0.5745850681812218,0.5745850681812218,5.221159,1543,6,1,8,257.16662380556266,1,10
15810,s6,C3,10.0.6.4,10.0.9.1,39740,5029,29,11,4.3089973052422375,1.6344472537125727,6.730104,44632,6,1,8,1115.7999721050007,1,10
